timestamp,open,high,low,close,vwap,volume,count
2026-01-01T00:00:00,87648.21,87816.0,87632.74,87742.61,1544743.5068851002,86.09755000000001,0
2026-01-01T00:15:00,87742.62,87776.19,87742.61,87776.18,392445.5507475,24.11371,0
2026-01-01T00:30:00,87776.19,87776.19,87733.98,87748.89,934094.7980634334,51.85067,0
2026-01-01T00:45:00,87748.89,87849.26,87748.88,87809.23,1527639.9889805668,71.59843,0
2026-01-01T01:00:00,87809.24,88013.0,87809.23,88000.0,2263854.227752567,104.72793,0
2026-01-01T01:15:00,88000.01,88050.0,87875.22,87875.22,768020.0397134,59.29417,0
2026-01-01T01:30:00,87875.23,87900.0,87841.99,87886.0,414349.28626266663,28.63976,0
2026-01-01T01:45:00,87885.99,88015.89,87883.12,87960.0,721934.202141,48.779759999999996,0
2026-01-01T02:00:00,87960.01,88025.19,87901.83,87990.52,404865.69150613336,34.46136,0
2026-01-01T02:15:00,87990.52,88088.1,87939.68,87957.63,1073254.8763961333,66.05655,0
2026-01-01T02:30:00,87957.63,88052.6,87945.79,87954.16,1027946.4320862666,54.57484,0
2026-01-01T02:45:00,87954.17,87961.52,87895.37,87914.0,641655.6379857667,54.46585,0
2026-01-01T03:00:00,87914.0,87984.26,87887.28,87984.25,743274.1824840667,46.05381,0
2026-01-01T03:15:00,87984.26,88015.7,87900.12,87930.65,546697.1850202334,40.65505,0
2026-01-01T03:30:00,87930.65,87952.71,87904.0,87937.24,404001.01585663337,21.18836,0
2026-01-01T03:45:00,87937.25,87937.25,87832.09,87846.02,321046.6652333333,41.18632,0
2026-01-01T04:00:00,87846.01,87854.81,87641.13,87650.01,389949.05098306667,57.61501,0
2026-01-01T04:15:00,87650.01,87701.74,87552.56,87632.26,1855384.842244833,108.63588999999999,0
2026-01-01T04:30:00,87632.26,87670.07,87550.43,87550.48,1392110.6704871666,184.03778,0
2026-01-01T04:45:00,87550.48,87657.56,87550.48,87590.4,2207518.5612735334,125.89033,0
2026-01-01T05:00:00,87590.41,87723.74,87590.4,87694.61,864402.3674104667,49.67702,0
2026-01-01T05:15:00,87694.61,87724.84,87658.0,87708.11,990082.3988363001,65.55301,0
2026-01-01T05:30:00,87708.11,87749.34,87639.63,87700.0,1690005.3846272,142.93002,0
2026-01-01T05:45:00,87700.01,87720.0,87697.93,87704.39,440949.82677926664,25.014310000000002,0
2026-01-01T06:00:00,87704.39,87704.39,87636.29,87648.18,724208.5003959999,56.67438,0
2026-01-01T06:15:00,87648.19,87663.87,87648.18,87656.8,390632.2715484,22.58341,0
2026-01-01T06:30:00,87656.8,87669.1,87656.79,87658.77,500379.0094635,32.24436,0
2026-01-01T06:45:00,87658.78,87658.78,87658.0,87658.0,155777.82682953333,12.39441,0
2026-01-01T07:00:00,87658.01,87672.2,87596.0,87642.0,409273.7404534333,41.815569999999994,0
2026-01-01T07:15:00,87642.0,87665.78,87605.67,87605.68,256926.03665293334,26.68763,0
2026-01-01T07:30:00,87605.68,87667.92,87605.67,87642.01,1804756.0326571334,90.36557,0
2026-01-01T07:45:00,87642.01,87673.01,87610.6,87631.88,838932.8171340333,66.40615,0
