client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20240604-131000-BACKTEST-000-11,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-011,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-c0ced3b231ed4fcf-3900,MARKET,BUY,0.04283875,GTC,False,False,0.04283875,TAKER,69230.79000000001,0.0,['11.86 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c447b8e3-2d56-49fa-9e36-b518cea708e2,2024-06-04 13:10:00+00:00,2024-06-04 13:10:00+00:00
O-20240605-085000-BACKTEST-000-12,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-012,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-7c9ebed59356ff71-4811,MARKET,SELL,0.04283875,GTC,False,False,0.04283875,TAKER,70906.67,0.0,['12.15 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,69a32ad0-4cf7-4110-a470-7d3919d04db6,2024-06-05 08:50:00+00:00,2024-06-05 08:50:00+00:00
O-20240605-132000-BACKTEST-000-13,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-013,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-4d8dda474eb9b514-5023,MARKET,BUY,0.04189056,GTC,False,False,0.04189056,TAKER,71140.01,0.0,['11.92 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,21c914a0-17d9-49f3-b9f1-9a25c7b707eb,2024-06-05 13:20:00+00:00,2024-06-05 13:20:00+00:00
O-20240605-133500-BACKTEST-000-14,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-014,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-852eea94f59cd5e6-5036,MARKET,SELL,0.04189056,GTC,False,False,0.04189056,TAKER,70770.01999999999,0.0,['11.86 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,39f64400-9ec8-48b1-bac9-1f58bea9b2a2,2024-06-05 13:35:00+00:00,2024-06-05 13:35:00+00:00
O-20240605-152500-BACKTEST-000-15,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-015,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-d0205c6b2a27b827-5122,MARKET,BUY,0.04148959,GTC,False,False,0.04148959,TAKER,71543.57,0.0,['11.87 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,670ffa2c-c6a6-4ce6-bda8-0b975b1b2b02,2024-06-05 15:25:00+00:00,2024-06-05 15:25:00+00:00
O-20240605-182000-BACKTEST-000-16,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-016,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-bf597708c36aff66-5261,MARKET,SELL,0.04148959,GTC,False,False,0.04148959,TAKER,71160.39,0.0,['11.81 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,dbafde8c-fda0-46f3-a602-381315a77f30,2024-06-05 18:20:00+00:00,2024-06-05 18:20:00+00:00
O-20240606-115500-BACKTEST-000-17,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-017,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-ff10c1de328f441d-6064,MARKET,BUY,0.04154057,GTC,False,False,0.04154057,TAKER,71170.01,0.0,['11.83 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,203e3166-5f6c-45aa-8fa6-97a210876026,2024-06-06 11:55:00+00:00,2024-06-06 11:55:00+00:00
O-20240606-141500-BACKTEST-000-18,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-018,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-0235095313c3a479-6175,MARKET,SELL,0.04154057,GTC,False,False,0.04154057,TAKER,71061.0,0.0,['11.81 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e9626a90-6327-492d-b976-834640631bec,2024-06-06 14:15:00+00:00,2024-06-06 14:15:00+00:00
O-20240606-152500-BACKTEST-000-19,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-019,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-6a84f1d3ff3f0b0e-6230,MARKET,BUY,0.04117493,GTC,False,False,0.04117493,TAKER,71596.76000000001,0.0,['11.79 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,393548e0-0aa5-41a1-9672-bd5cb94bf155,2024-06-06 15:25:00+00:00,2024-06-06 15:25:00+00:00
O-20240606-154500-BACKTEST-000-20,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-020,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-5362bbdde26b4d71-6246,MARKET,SELL,0.04117493,GTC,False,False,0.04117493,TAKER,71348.98999999999,0.0,['11.75 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f8efa50c-0e5b-45ed-85bf-ac24d6d302f9,2024-06-06 15:45:00+00:00,2024-06-06 15:45:00+00:00
O-20240607-040000-BACKTEST-000-21,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-021,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-ea22811414800704-6810,MARKET,BUY,0.04130283,GTC,False,False,0.04130283,TAKER,71129.99,0.0,['11.75 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c6491281-bfca-477f-b404-55a09f978931,2024-06-07 04:00:00+00:00,2024-06-07 04:00:00+00:00
O-20240607-075000-BACKTEST-000-22,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-022,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-76c9df5d0522def7-6985,MARKET,SELL,0.04130283,GTC,False,False,0.04130283,TAKER,71070.08,0.0,['11.74 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,853c5d59-12a8-4faf-8663-a67976fe8c6a,2024-06-07 07:50:00+00:00,2024-06-07 07:50:00+00:00
O-20240607-105000-BACKTEST-000-23,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-023,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-bf39ce25889a48b6-7126,MARKET,BUY,0.04103956,GTC,False,False,0.04103956,TAKER,71396.51,0.0,['11.72 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0fac3c61-bbf2-40bf-996c-7f164090e5d9,2024-06-07 10:50:00+00:00,2024-06-07 10:50:00+00:00
O-20240607-123000-BACKTEST-000-24,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-024,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-acbc7927afb49c06-7205,MARKET,SELL,0.04103956,GTC,False,False,0.04103956,TAKER,70937.98000000001,0.0,['11.65 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,dceb3a30-4a80-4702-abad-f0d059536148,2024-06-07 12:30:00+00:00,2024-06-07 12:30:00+00:00
O-20240608-075500-BACKTEST-000-25,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-025,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-b098fcc8248b1b74-8101,MARKET,BUY,0.04192774,GTC,False,False,0.04192774,TAKER,69582.20000000001,0.0,['11.67 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c0758ccf-b48f-4c0f-95ea-c37f25c535a2,2024-06-08 07:55:00+00:00,2024-06-08 07:55:00+00:00
O-20240608-080500-BACKTEST-000-26,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-026,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-88dd3f9b07c5685a-8108,MARKET,SELL,0.04192774,GTC,False,False,0.04192774,TAKER,69464.11,0.0,['11.65 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,dd5af70f-4b72-4448-bbb4-2141ee0a2ec2,2024-06-08 08:05:00+00:00,2024-06-08 08:05:00+00:00
O-20240609-061500-BACKTEST-000-27,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-027,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-009548a379761b1c-9082,MARKET,BUY,0.04193817,GTC,False,False,0.04193817,TAKER,69362.68000000001,0.0,['11.64 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6f77398d-1cf3-4456-8617-f118e6c48697,2024-06-09 06:15:00+00:00,2024-06-09 06:15:00+00:00
O-20240609-074500-BACKTEST-000-28,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-028,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-e71c9d36e7e25ca8-9148,MARKET,SELL,0.04193817,GTC,False,False,0.04193817,TAKER,69302.59,0.0,['11.63 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,a9971d59-fae3-42cd-9748-acb9d4a7d3ea,2024-06-09 07:45:00+00:00,2024-06-09 07:45:00+00:00
O-20240609-123000-BACKTEST-000-29,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-029,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-0e146d449cd54a31-9350,MARKET,BUY,0.04175657,GTC,False,False,0.04175657,TAKER,69479.04,0.0,['11.60 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0888083f-cbe4-4b7b-af82-92a5029830c2,2024-06-09 12:30:00+00:00,2024-06-09 12:30:00+00:00
O-20240609-133000-BACKTEST-000-30,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-030,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-4e96532ee470f347-9396,MARKET,SELL,0.04175657,GTC,False,False,0.04175657,TAKER,69331.45999999999,0.0,['11.58 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e3a65f0b-3d8c-49ad-b81c-8e436e8dc273,2024-06-09 13:30:00+00:00,2024-06-09 13:30:00+00:00
O-20240609-180500-BACKTEST-000-31,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-031,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-4be3a43bbcb7f278-9611,MARKET,BUY,0.04149582,GTC,False,False,0.04149582,TAKER,69703.44,0.0,['11.57 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,03cf5147-1c30-46b8-9d25-6d8f5c2774c3,2024-06-09 18:05:00+00:00,2024-06-09 18:05:00+00:00
O-20240609-213500-BACKTEST-000-32,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-032,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-6734fb5fe467dbf7-9773,MARKET,SELL,0.04149582,GTC,False,False,0.04149582,TAKER,69610.01,0.0,['11.55 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,57d32f78-7553-4658-9fe7-303934813125,2024-06-09 21:35:00+00:00,2024-06-09 21:35:00+00:00
O-20240610-145500-BACKTEST-000-33,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-033,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-c577df314b6ee372-10546,MARKET,BUY,0.04140418,GTC,False,False,0.04140418,TAKER,69662.09,0.0,['11.54 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8e3f7b96-a52c-4f65-a02f-d64ceabf5ce1,2024-06-10 14:55:00+00:00,2024-06-10 14:55:00+00:00
O-20240610-190500-BACKTEST-000-34,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-034,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-1cf4e1474320a0b6-10741,MARKET,SELL,0.04140418,GTC,False,False,0.04140418,TAKER,69599.45,0.0,['11.53 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,df433f0f-0c1c-46fb-9f92-744f356211d7,2024-06-10 19:05:00+00:00,2024-06-10 19:05:00+00:00
O-20240611-191000-BACKTEST-000-35,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-035,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-cd76c93a63119dc4-11846,MARKET,BUY,0.04276332,GTC,False,False,0.04276332,TAKER,67268.01,0.0,['11.51 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1cbf7a43-00fc-4c11-b878-92cf07473aa6,2024-06-11 19:10:00+00:00,2024-06-11 19:10:00+00:00
O-20240612-002500-BACKTEST-000-36,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-036,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-8a4935a74b93244b-12085,MARKET,SELL,0.04276332,GTC,False,False,0.04276332,TAKER,67232.0,0.0,['11.50 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,75dfdca2-7012-4301-ae1b-933f00d9a375,2024-06-12 00:25:00+00:00,2024-06-12 00:25:00+00:00
O-20240612-043500-BACKTEST-000-37,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-037,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-47743ee7d985a317-12274,MARKET,BUY,0.04244020,GTC,False,False,0.04244020,TAKER,67606.62000000001,0.0,['11.48 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,03416105-231e-4157-a0ba-aba29df75c6d,2024-06-12 04:35:00+00:00,2024-06-12 04:35:00+00:00
O-20240612-050000-BACKTEST-000-38,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-038,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-f0156ecde5c59ff9-12295,MARKET,SELL,0.04244020,GTC,False,False,0.04244020,TAKER,67430.95,0.0,['11.45 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,99cd9df0-0d31-41b7-a905-59664822b974,2024-06-12 05:00:00+00:00,2024-06-12 05:00:00+00:00
O-20240612-094500-BACKTEST-000-39,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-039,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-37f7d0491edecd41-12515,MARKET,BUY,0.04234197,GTC,False,False,0.04234197,TAKER,67548.15000000001,0.0,['11.44 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,3a78ff98-5d8f-4877-b782-ab33e5766873,2024-06-12 09:45:00+00:00,2024-06-12 09:45:00+00:00
O-20240612-183000-BACKTEST-000-40,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-040,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-fa5f210b489e7fc3-12920,MARKET,SELL,0.04234197,GTC,False,False,0.04234197,TAKER,69091.28,0.0,['11.70 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,fe56c233-a87e-4eaa-ad0d-c3f914adeb8b,2024-06-12 18:30:00+00:00,2024-06-12 18:30:00+00:00
O-20240613-123000-BACKTEST-000-41,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-041,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-befc80a60910f659-13760,MARKET,BUY,0.04217920,GTC,False,False,0.04217920,TAKER,68108.97,0.0,['11.49 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e8ff4346-2d4e-4a7f-8fdd-ca1adfeae0f8,2024-06-13 12:30:00+00:00,2024-06-13 12:30:00+00:00
O-20240613-123500-BACKTEST-000-42,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-042,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-fc2a26b0a71f9fd3-13765,MARKET,SELL,0.04217920,GTC,False,False,0.04217920,TAKER,67774.07,0.0,['11.43 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,365068c3-da55-4433-b283-a673e0ef9608,2024-06-13 12:35:00+00:00,2024-06-13 12:35:00+00:00
O-20240614-132500-BACKTEST-000-43,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-043,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-84703e8c849bdb12-14929,MARKET,BUY,0.04250140,GTC,False,False,0.04250140,TAKER,67331.18000000001,0.0,['11.45 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e48f6577-1af9-4545-a117-bc9b58dfed51,2024-06-14 13:25:00+00:00,2024-06-14 13:25:00+00:00
O-20240614-135500-BACKTEST-000-44,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-044,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-41d66937dca3e711-14954,MARKET,SELL,0.04250140,GTC,False,False,0.04250140,TAKER,67070.5,0.0,['11.40 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4800cf6c-b67c-4a61-ae53-12751f476409,2024-06-14 13:55:00+00:00,2024-06-14 13:55:00+00:00
O-20240615-041000-BACKTEST-000-45,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-045,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-b75fef9557ab5067-15625,MARKET,BUY,0.04299440,GTC,False,False,0.04299440,TAKER,66322.37000000001,0.0,['11.41 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,fab393c2-e22e-46ff-ac0c-5c3911369353,2024-06-15 04:10:00+00:00,2024-06-15 04:10:00+00:00
O-20240615-042500-BACKTEST-000-46,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-046,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-591edd972a17380e-15637,MARKET,SELL,0.04299440,GTC,False,False,0.04299440,TAKER,66220.0,0.0,['11.39 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f6a1dfa4-bc42-4997-beea-5b35ec7b36bd,2024-06-15 04:25:00+00:00,2024-06-15 04:25:00+00:00
O-20240615-151500-BACKTEST-000-47,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-047,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-631bd8f6f5c48f92-16138,MARKET,BUY,0.04279461,GTC,False,False,0.04279461,TAKER,66441.31999999999,0.0,['11.37 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5e40b014-a31e-4c0e-9280-0d12cee33355,2024-06-15 15:15:00+00:00,2024-06-15 15:15:00+00:00
