timestamp,open,high,low,close,vwap,volume,count
2024-05-22 00:00:00,3789.32,3810.0,3655.0,3736.82,3744.62,31332.13453289,21194
2024-05-23 00:00:00,3736.82,3943.11,3530.0,3780.86,3792.7,67176.72972467,39535
2024-05-24 00:00:00,3780.87,3826.16,3630.87,3726.37,3721.41,24414.53014335,20740
2024-05-25 00:00:00,3726.37,3774.39,3707.98,3749.32,3746.36,5102.14510268,9441
2024-05-26 00:00:00,3749.32,3879.9,3732.5,3824.85,3803.73,19213.31701914,13013
2024-05-27 00:00:00,3824.85,3973.73,3824.25,3892.1,3915.03,20148.77990832,26229
2024-05-28 00:00:00,3892.1,3924.15,3771.37,3839.98,3842.63,14779.32407273,15053
2024-05-29 00:00:00,3839.99,3879.9,3742.21,3762.39,3800.36,11221.44033831,11735
2024-05-30 00:00:00,3762.23,3821.64,3702.0,3746.05,3763.96,10603.59363636,11151
2024-05-31 00:00:00,3746.91,3843.01,3722.19,3758.2,3775.78,12337.17055491,11349
2024-06-01 00:00:00,3758.37,3827.06,3750.16,3813.41,3794.47,3398.87768055,6003
2024-06-02 00:00:00,3812.84,3834.36,3753.18,3779.48,3791.51,3676.85738614,6195
2024-06-03 00:00:00,3778.7,3849.01,3758.64,3765.89,3803.29,12170.45437634,9794
2024-06-04 00:00:00,3766.08,3831.45,3728.77,3813.01,3787.63,12726.19283652,11690
2024-06-05 00:00:00,3813.02,3884.42,3778.75,3866.35,3826.22,9455.78364816,10660
2024-06-06 00:00:00,3866.36,3875.99,3760.0,3811.83,3829.26,8554.14518848,9383
2024-06-07 00:00:00,3811.83,3838.09,3574.89,3676.69,3719.31,16099.72069613,15308
2024-06-08 00:00:00,3676.88,3706.74,3657.39,3680.04,3681.47,5592.04736657,7144
2024-06-09 00:00:00,3680.21,3719.73,3665.53,3705.8,3690.54,3530.97308769,5556
2024-06-10 00:00:00,3705.8,3710.0,3640.0,3664.38,3678.84,7890.38050272,8114
2024-06-11 00:00:00,3664.38,3668.45,3430.48,3497.85,3527.07,21090.37940866,18930
2024-06-12 00:00:00,3497.02,3655.47,3464.12,3559.28,3567.53,18476.11561094,13574
2024-06-13 00:00:00,3559.26,3559.26,3428.75,3468.9,3483.36,11377.88342119,11909
2024-06-14 00:00:00,3468.9,3529.49,3364.01,3480.1,3443.03,15806.67821475,12636
2024-06-15 00:00:00,3480.11,3592.0,3473.88,3564.36,3542.25,8701.12570213,8253
2024-06-16 00:00:00,3564.36,3649.99,3542.03,3620.19,3578.47,4671.76635326,6228
2024-06-17 00:00:00,3620.93,3634.61,3465.0,3511.23,3529.76,16336.43499634,11993
2024-06-18 00:00:00,3511.23,3513.81,3350.0,3481.86,3424.71,22926.06146939,16297
2024-06-19 00:00:00,3482.11,3586.45,3465.69,3557.63,3542.02,22822.50463694,12060
2024-06-20 00:00:00,3557.63,3620.0,3482.61,3511.96,3555.0,15116.00991145,11419
2024-06-21 00:00:00,3511.96,3543.6,3443.9,3517.25,3497.38,17459.77504219,10428
2024-06-22 00:00:00,3517.08,3519.5,3476.0,3495.55,3495.9,6121.83428568,4845
2024-06-23 00:00:00,3494.48,3519.43,3408.0,3418.34,3472.96,4084.72521579,5257
2024-06-24 00:00:00,3418.35,3429.73,3230.0,3350.33,3318.5,18971.64087155,15230
2024-06-25 00:00:00,3350.82,3426.91,3334.93,3394.93,3378.53,8349.80348916,8970
2024-06-26 00:00:00,3394.93,3424.85,3328.14,3367.66,3373.99,9064.78574042,7963
2024-06-27 00:00:00,3367.67,3470.72,3362.0,3445.39,3434.01,12731.92628949,9313
2024-06-28 00:00:00,3445.4,3482.0,3362.0,3374.22,3419.33,8524.46131393,9377
2024-06-29 00:00:00,3374.23,3400.0,3366.7,3372.93,3382.26,2834.96876985,4254
2024-06-30 00:00:00,3372.93,3451.84,3350.0,3432.23,3396.34,4020.66676248,5369
2024-07-01 00:00:00,3432.23,3516.66,3422.08,3438.36,3476.16,9122.53113764,8634
2024-07-02 00:00:00,3438.32,3458.72,3398.39,3415.81,3428.57,6470.74606226,6274
2024-07-03 00:00:00,3415.81,3426.49,3250.59,3292.88,3311.19,11308.8258557,12238
2024-07-04 00:00:00,3292.89,3307.71,3052.75,3057.47,3160.95,13675.36775548,17398
2024-07-05 00:00:00,3057.57,3105.65,2811.35,2981.95,2939.37,28134.04759712,23802
2024-07-06 00:00:00,2981.79,3080.02,2956.05,3068.53,3016.55,5136.01509979,6006
2024-07-07 00:00:00,3067.56,3072.65,2922.08,2929.7,2999.64,8410.58025838,7299
2024-07-08 00:00:00,2929.71,3093.18,2825.01,3017.22,2960.54,11056.87750181,14313
2024-07-09 00:00:00,3017.22,3110.84,3004.88,3066.5,3064.99,7492.21485044,11106
2024-07-10 00:00:00,3066.5,3149.45,3024.37,3102.21,3099.01,8031.91731765,11125
2024-07-11 00:00:00,3102.21,3213.77,3055.66,3098.64,3130.03,10765.89669362,12237
2024-07-12 00:00:00,3098.64,3155.44,3048.46,3133.65,3100.04,8803.82690924,9600
2024-07-13 00:00:00,3133.83,3200.1,3115.0,3177.16,3152.03,5489.94202839,5797
2024-07-14 00:00:00,3176.66,3266.29,3166.31,3246.69,3208.47,9525.15863338,7295
2024-07-15 00:00:00,3246.35,3493.29,3235.03,3486.35,3369.28,17811.86230073,15677
2024-07-16 00:00:00,3486.38,3497.51,3350.0,3442.5,3431.08,13355.43088788,13980
2024-07-17 00:00:00,3442.99,3516.04,3376.5,3387.54,3458.74,10507.35176392,13263
