timestamp,open,high,low,close,vwap,volume,count
2024-05-22 00:00:00,0.53714,0.53773,0.522,0.52643,0.53088,8945885.03293742,5355
2024-05-23 00:00:00,0.52643,0.5477,0.50282,0.52848,0.52389,10902410.04876686,8063
2024-05-24 00:00:00,0.52842,0.5367,0.51711,0.53567,0.5303,6972869.60916323,5198
2024-05-25 00:00:00,0.53584,0.54227,0.53321,0.54164,0.53748,4022074.1373682,3431
2024-05-26 00:00:00,0.54116,0.54164,0.52593,0.52809,0.53393,2183894.01155909,2752
2024-05-27 00:00:00,0.52808,0.54058,0.52345,0.53347,0.53301,5974542.56289227,4788
2024-05-28 00:00:00,0.53352,0.53471,0.52123,0.52821,0.52759,5148235.29811282,4182
2024-05-29 00:00:00,0.5285,0.53221,0.51929,0.52317,0.52714,5508998.01820881,4222
2024-05-30 00:00:00,0.5231,0.52718,0.51267,0.51871,0.52045,6423081.41750902,3622
2024-05-31 00:00:00,0.51834,0.52504,0.51188,0.51703,0.51841,4489060.96659323,3660
2024-06-01 00:00:00,0.5171,0.52133,0.51708,0.5183,0.51914,1801481.21980593,2287
2024-06-02 00:00:00,0.5183,0.51948,0.508,0.51348,0.51468,2450740.59631891,3050
2024-06-03 00:00:00,0.51348,0.52278,0.5118,0.5202,0.5194,5317871.99483283,4413
2024-06-04 00:00:00,0.5198,0.53,0.51825,0.52576,0.52437,5732536.18854696,4593
2024-06-05 00:00:00,0.52586,0.53251,0.5244,0.52562,0.52741,6514708.15915593,3968
2024-06-06 00:00:00,0.52596,0.5277,0.5163,0.52149,0.52418,5768833.25849142,3438
2024-06-07 00:00:00,0.52149,0.53476,0.4533,0.49891,0.49365,30948194.20713154,16039
2024-06-08 00:00:00,0.49891,0.5006,0.48956,0.49274,0.49534,3753317.00158701,3526
2024-06-09 00:00:00,0.49265,0.49931,0.49145,0.49871,0.49547,1585206.36816654,2429
2024-06-10 00:00:00,0.49866,0.5053,0.4934,0.49671,0.49925,5623378.37407895,3725
2024-06-11 00:00:00,0.49671,0.49672,0.47011,0.48022,0.48199,9813177.69520248,7029
2024-06-12 00:00:00,0.48021,0.4981,0.47433,0.49156,0.48855,11896559.08367763,8192
2024-06-13 00:00:00,0.49155,0.49155,0.4758,0.47688,0.48422,6158205.53592021,5427
2024-06-14 00:00:00,0.47688,0.4813,0.46,0.47428,0.47194,7448419.15902269,5560
2024-06-15 00:00:00,0.47428,0.50497,0.47399,0.49052,0.48878,4567586.75586396,4536
2024-06-16 00:00:00,0.49052,0.49894,0.48758,0.48884,0.49106,2581078.80162088,2917
2024-06-17 00:00:00,0.48885,0.52026,0.48387,0.50521,0.50517,12779072.81825412,9970
2024-06-18 00:00:00,0.50453,0.51014,0.47001,0.49077,0.49058,14742068.94094418,9612
2024-06-19 00:00:00,0.49066,0.4994,0.48715,0.49291,0.49283,9191296.54868577,4151
2024-06-20 00:00:00,0.4925,0.50263,0.48837,0.48851,0.49519,9548920.60500729,4250
