timestamp,open,high,low,close,vwap,volume,count
2024-05-22 00:00:00,178.14,183.3,175.01,176.87,179.43,346248.6198342,22217
2024-05-23 00:00:00,176.91,180.79,165.36,176.01,173.97,372525.69229855,26356
2024-05-24 00:00:00,176.0,176.02,162.44,167.75,167.51,252966.90750836,19374
2024-05-25 00:00:00,167.76,170.5,166.07,168.3,167.6,207406.18761131,11468
2024-05-26 00:00:00,168.3,168.3,161.0,163.29,164.4,385558.34343661,17137
2024-05-27 00:00:00,163.29,172.0,163.29,169.98,167.48,210262.32738996,17568
2024-05-28 00:00:00,170.0,173.0,164.32,168.56,168.5,252876.5488073,17978
2024-05-29 00:00:00,168.56,173.79,167.0,168.06,169.57,336646.57665556,20839
2024-05-30 00:00:00,168.06,172.39,163.55,166.97,168.07,223862.12654404,15999
2024-05-31 00:00:00,166.97,170.72,163.81,165.49,166.57,203215.88911966,13380
2024-06-01 00:00:00,165.5,167.69,165.5,166.02,166.9,37860.04742492,4816
2024-06-02 00:00:00,166.02,166.87,161.5,163.15,163.97,83230.34858554,7709
2024-06-03 00:00:00,163.15,167.26,161.63,164.91,165.07,205605.14508428,13448
2024-06-04 00:00:00,164.86,171.89,164.37,171.82,167.94,182673.76309452,13469
2024-06-05 00:00:00,171.82,175.47,171.19,173.51,173.52,216662.42376064,14123
2024-06-06 00:00:00,173.54,174.33,167.64,170.01,171.85,281641.98515044,15503
2024-06-07 00:00:00,170.02,172.6,153.02,162.49,164.77,474274.04930875,24061
2024-06-08 00:00:00,162.49,163.75,157.5,157.76,160.49,132513.60092558,12262
2024-06-09 00:00:00,157.77,162.95,156.63,162.07,160.25,122856.99045484,7872
2024-06-10 00:00:00,162.07,163.25,157.35,158.97,159.85,179412.34048448,10648
2024-06-11 00:00:00,158.97,159.58,145.03,149.5,151.82,328536.48754299,22228
2024-06-12 00:00:00,149.41,161.89,145.56,155.17,154.96,358631.72610649,22430
2024-06-13 00:00:00,155.17,155.17,146.0,147.28,149.64,162246.88457072,14676
2024-06-14 00:00:00,147.23,148.89,138.01,143.07,143.78,404522.07337227,19094
2024-06-15 00:00:00,143.06,145.5,142.84,145.45,144.37,77997.12013055,6766
2024-06-16 00:00:00,145.44,151.18,143.11,151.16,146.84,123388.51821294,8119
2024-06-17 00:00:00,151.18,151.5,139.66,143.14,144.79,207804.52633276,14107
2024-06-18 00:00:00,143.23,143.64,128.0,137.35,135.67,538319.23614986,26258
2024-06-19 00:00:00,137.35,141.82,134.49,135.7,138.26,234685.87585704,12907
2024-06-20 00:00:00,135.6,141.2,131.73,133.43,135.45,216054.3847182,13308
2024-06-21 00:00:00,133.43,135.28,128.6,134.58,131.59,285866.57462553,17031
2024-06-22 00:00:00,134.54,136.65,133.08,133.69,134.6,59559.57696763,5748
2024-06-23 00:00:00,133.69,135.2,128.1,128.55,131.87,135267.79386119,8909
2024-06-24 00:00:00,128.57,132.46,122.0,132.25,127.31,372784.01148733,22740
2024-06-25 00:00:00,132.27,139.93,131.02,136.55,136.5,291694.24547197,15623
2024-06-26 00:00:00,136.54,140.34,134.59,136.68,137.04,245465.16442862,12059
2024-06-27 00:00:00,136.67,150.93,135.09,149.53,146.14,323248.39069801,20908
2024-06-28 00:00:00,149.49,150.53,138.82,139.69,143.59,282423.59246188,21142
2024-06-29 00:00:00,139.7,142.95,139.55,139.92,141.51,92455.91125775,8287
2024-06-30 00:00:00,139.92,147.28,137.0,146.48,141.66,188783.29381045,13868
