source_file,project,study_name,symbol,source_venue,target_venue,signal_type,horizon,events_count,gross_bps,fee_bps,slippage_bps,latency_buffer_bps,quote_mismatch_bps,net_bps,win_rate,random_baseline_bps,beats_baseline,verdict,rejection_reason,warnings
reports/signal_observer_tick_lead_lag_v3/random_baseline.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,kraken,coinbase,tick_lead_lag,,13,-13.8509,,,,,,0.0,,,,,
reports/signal_observer_tick_lead_lag_v3/tick_lead_lag_report.md,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,,,,,,,,,,,,12.0,,,,REJECTED,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,coinbase,kraken,tick_lead_lag,1000,6,-13.1044,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,coinbase,kraken,tick_lead_lag,1000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,coinbase,kraken,tick_lead_lag,5000,6,-13.1044,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,coinbase,kraken,tick_lead_lag,5000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,coinbase,kraken,tick_lead_lag,10000,6,-13.071,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,coinbase,kraken,tick_lead_lag,10000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,coinbase,kraken,tick_lead_lag,30000,21,-13.2433,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,coinbase,kraken,tick_lead_lag,30000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,coinbase,kraken,tick_lead_lag,1000,5,-12.7586,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,coinbase,kraken,tick_lead_lag,1000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,coinbase,kraken,tick_lead_lag,5000,10,-13.0955,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,coinbase,kraken,tick_lead_lag,5000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,coinbase,kraken,tick_lead_lag,10000,15,-13.396,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,coinbase,kraken,tick_lead_lag,10000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,coinbase,kraken,tick_lead_lag,30000,29,-13.3641,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,coinbase,kraken,tick_lead_lag,30000,3,-12.9413,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,coinbase,kraken,tick_lead_lag,30000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,kraken,coinbase,tick_lead_lag,1000,2,-12.2841,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,kraken,coinbase,tick_lead_lag,1000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,kraken,coinbase,tick_lead_lag,5000,3,-12.6901,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,kraken,coinbase,tick_lead_lag,5000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,kraken,coinbase,tick_lead_lag,10000,4,-13.0432,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,kraken,coinbase,tick_lead_lag,10000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,kraken,coinbase,tick_lead_lag,30000,8,-13.2264,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,kraken,coinbase,tick_lead_lag,30000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,kraken,coinbase,tick_lead_lag,1000,2,-13.2079,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,kraken,coinbase,tick_lead_lag,1000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,kraken,coinbase,tick_lead_lag,5000,2,-13.2079,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,kraken,coinbase,tick_lead_lag,5000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,kraken,coinbase,tick_lead_lag,10000,2,-13.2079,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,kraken,coinbase,tick_lead_lag,10000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,kraken,coinbase,tick_lead_lag,30000,7,-13.1147,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.csv,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,kraken,coinbase,tick_lead_lag,30000,0,,,,,,,,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,,,,tick_lead_lag,,131,12.0,12.0,2.0,,5.0,,,,,,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,coinbase,kraken,tick_lead_lag,1000,30,-13.1044,,,,,,0.0,,False,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,coinbase,kraken,tick_lead_lag,5000,30,-13.1044,,,,,,0.0,,False,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,coinbase,kraken,tick_lead_lag,10000,29,-13.071,,,,,,0.0,,False,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,coinbase,kraken,tick_lead_lag,30000,105,-13.2433,,,,,,0.0,,False,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,coinbase,kraken,tick_lead_lag,1000,25,-12.7586,,,,,,0.0,,False,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,coinbase,kraken,tick_lead_lag,5000,45,-13.0955,,,,,,0.0,,False,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,coinbase,kraken,tick_lead_lag,10000,70,-13.396,,,,,,0.0,,False,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,coinbase,kraken,tick_lead_lag,30000,140,-13.3641,,,,,,0.0,,False,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,coinbase,kraken,tick_lead_lag,30000,15,-12.9413,,,,,,0.0,,False,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,kraken,coinbase,tick_lead_lag,1000,10,-12.2841,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,kraken,coinbase,tick_lead_lag,5000,15,-12.6901,,,,,,0.0,,True,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,kraken,coinbase,tick_lead_lag,10000,20,-13.0432,,,,,,0.0,,False,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,BTC-USD,kraken,coinbase,tick_lead_lag,30000,40,-13.2264,,,,,,0.0,,False,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,kraken,coinbase,tick_lead_lag,1000,10,-13.2079,,,,,,0.0,,False,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,kraken,coinbase,tick_lead_lag,5000,10,-13.2079,,,,,,0.0,,False,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,kraken,coinbase,tick_lead_lag,10000,10,-13.2079,,,,,,0.0,,False,UNKNOWN,,
reports/signal_observer_tick_lead_lag_v3/tick_summary.json,venue_agnostic_signal_observer,signal_observer_tick_lead_lag_v3,ETH-USD,kraken,coinbase,tick_lead_lag,30000,35,-13.1147,,,,,,0.0,,False,UNKNOWN,,
reports/trade_flow_impulse_v1/by_signal_type.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,,,,count_burst,,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/by_signal_type.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,,,,large_trade,,748,-14.0412,,,,,,,,,,,
reports/trade_flow_impulse_v1/by_signal_type.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,,,,notional_burst,,442,-13.9632,,,,,,,,,,,
reports/trade_flow_impulse_v1/by_signal_type.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,,,,signed_imbalance,,708,-14.0158,,,,,,,,,,,
reports/trade_flow_impulse_v1/by_venue_pair.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,,,,trade_flow_impulse,,1337,,,,,,,,,,,,
reports/trade_flow_impulse_v1/by_venue_pair.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,,,,trade_flow_impulse,,561,,,,,,,,,,,,
reports/trade_flow_impulse_v1/random_baseline.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,trade_flow_impulse,,198,-13.8442,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,count_burst,1000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,count_burst,5000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,count_burst,10000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,count_burst,30000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,notional_burst,1000,78,-14.0277,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,notional_burst,5000,43,-13.8608,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,notional_burst,10000,30,-13.8216,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,notional_burst,30000,5,-13.9568,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,large_trade,1000,74,-14.0195,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,large_trade,5000,74,-14.0195,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,large_trade,10000,74,-14.0195,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,large_trade,30000,74,-14.0195,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,signed_imbalance,1000,73,-13.9742,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,signed_imbalance,5000,79,-13.9798,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,signed_imbalance,10000,73,-14.1441,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,signed_imbalance,30000,39,-14.178,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,count_burst,1000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,count_burst,5000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,count_burst,10000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,count_burst,30000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,notional_burst,1000,59,-14.0378,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,notional_burst,5000,41,-13.7534,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,notional_burst,10000,18,-14.4566,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,notional_burst,30000,6,-14.1339,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,large_trade,1000,62,-14.1631,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,large_trade,5000,62,-14.1631,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,large_trade,10000,62,-14.1631,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,large_trade,30000,62,-14.1631,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,signed_imbalance,1000,59,-14.1628,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,signed_imbalance,5000,70,-14.1752,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,signed_imbalance,10000,66,-14.0984,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,signed_imbalance,30000,54,-14.2011,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,count_burst,1000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,count_burst,5000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,count_burst,10000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,count_burst,30000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,notional_burst,1000,33,-13.7168,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,notional_burst,5000,32,-14.0068,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,notional_burst,10000,25,-14.0916,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,notional_burst,30000,11,-13.6927,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,large_trade,1000,31,-13.9175,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,large_trade,5000,31,-13.9175,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,large_trade,10000,31,-13.9175,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,large_trade,30000,31,-13.9175,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,signed_imbalance,1000,19,-13.6595,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,signed_imbalance,5000,33,-13.7346,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,signed_imbalance,10000,42,-13.7347,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,signed_imbalance,30000,44,-13.879,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,count_burst,1000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,count_burst,5000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,count_burst,10000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,count_burst,30000,0,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,notional_burst,1000,17,-14.072,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,notional_burst,5000,18,-13.9817,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,notional_burst,10000,17,-14.0168,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,notional_burst,30000,9,-13.7838,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,large_trade,1000,20,-14.0647,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,large_trade,5000,20,-14.0647,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,large_trade,10000,20,-14.0647,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,large_trade,30000,20,-14.0647,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,signed_imbalance,1000,4,-14.3557,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,signed_imbalance,5000,12,-14.0118,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,signed_imbalance,10000,13,-14.0717,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.csv,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,kraken,coinbase,signed_imbalance,30000,28,-13.8929,,,,,,0.0,,,,,
reports/trade_flow_impulse_v1/tick_summary.json,venue_agnostic_signal_observer,trade_flow_impulse_v1,,,,trade_flow_impulse,,1898,12.0,12.0,2.0,,5.0,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.json,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,coinbase,kraken,trade_flow_impulse,,716,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.json,venue_agnostic_signal_observer,trade_flow_impulse_v1,ETH/USD,coinbase,kraken,trade_flow_impulse,,621,,,,,,,,,,,,
reports/trade_flow_impulse_v1/tick_summary.json,venue_agnostic_signal_observer,trade_flow_impulse_v1,BTC/USD,kraken,coinbase,trade_flow_impulse,,363,,,,,,,,,,,,
reports/trade_flow_impulse_v1/trade_flow_impulse_report.md,venue_agnostic_signal_observer,trade_flow_impulse_v1,,,,,,,,,,,,12.0,,,,REJECTED,,
reports/v6_market_structure/funding_basis_alt_summary.json,kraken_market_structure_scanner,v6_market_structure,DOGE,,,,,,-154.0,,,,,,,,False,UNKNOWN,USD_USDT_mismatch,
reports/v6_market_structure/funding_basis_alt_summary.json,kraken_market_structure_scanner,v6_market_structure,AVAX,,,,,,-154.0,,,,,,,,False,UNKNOWN,USD_USDT_mismatch,
