timestamp,open,high,low,close,volume
1778574660.0,80830.1,80830.1,80830.0,80830.0,0.00460723
1778574720.0,80830.0,80830.1,80830.0,80830.1,0.22964764
1778574780.0,80830.1,80868.3,80830.1,80860.6,0.09782401
1778574840.0,80860.6,80860.7,80860.6,80860.7,0.0351149
1778574900.0,80860.7,80879.7,80860.6,80879.7,0.0525599
1778574960.0,80879.6,80924.1,80879.6,80924.0,0.07027974
1778575020.0,80924.1,80924.1,80924.0,80924.1,0.00354977
1778575080.0,80924.1,80925.1,80924.0,80925.1,0.39202259
1778575140.0,80925.1,80928.1,80924.6,80924.6,0.16791126
1778575200.0,80924.7,80924.7,80924.0,80924.0,0.03121679
1778575260.0,80924.0,80924.1,80900.0,80900.0,0.01925163
1778575320.0,80900.1,80900.1,80900.0,80900.1,0.03398389
1778575380.0,80900.0,80900.1,80900.0,80900.1,0.10846893
1778575440.0,80900.1,80931.0,80900.0,80931.0,0.12604163
1778575500.0,80931.0,80931.2,80918.8,80931.2,0.18476544
1778575560.0,80931.1,80931.2,80931.1,80931.2,0.66801348
1778575620.0,80931.1,80931.1,80913.3,80913.4,0.08510073
1778575680.0,80913.4,80913.4,80913.3,80913.3,0.00743364
1778575740.0,80913.3,80913.4,80905.3,80905.3,0.17472056
1778575800.0,80905.3,80905.4,80905.3,80905.4,0.03846152
1778575860.0,80905.3,80905.4,80905.3,80905.3,0.07975234
1778575920.0,80905.4,80905.4,80905.3,80905.3,0.15273284
1778575980.0,80905.4,80905.4,80825.1,80831.4,1.03115185
1778576040.0,80831.4,80831.4,80818.0,80818.1,0.00760623
1778576100.0,80818.2,80818.2,80818.1,80818.1,0.02357306
1778576160.0,80818.2,80818.2,80811.8,80816.1,0.16912004
1778576220.0,80816.0,80816.1,80816.0,80816.1,0.01637287
1778576280.0,80816.0,80827.0,80816.0,80827.0,0.05060285
1778576340.0,80827.0,80846.7,80806.8,80808.0,10.12884624
1778576400.0,80811.6,80811.6,80794.6,80794.6,0.12787623
1778576460.0,80794.6,80794.7,80777.1,80781.3,0.51299259
1778576520.0,80781.3,80811.9,80781.2,80811.9,0.15154733
1778576580.0,80811.9,80834.8,80811.9,80834.7,0.46635089
1778576640.0,80834.8,80844.3,80834.7,80844.2,0.31394258
1778576700.0,80844.3,80854.5,80827.1,80827.1,0.24567376
1778576760.0,80815.0,80815.1,80802.9,80802.9,0.04781781
1778576820.0,80798.9,80798.9,80758.4,80775.6,0.14016932
1778576880.0,80775.6,80792.8,80775.6,80792.8,0.05741288
1778576940.0,80792.7,80792.7,80767.2,80782.9,0.08466308
1778577000.0,80782.9,80782.9,80782.8,80782.9,0.00570602
1778577060.0,80782.8,80809.3,80782.8,80809.3,0.259611
1778577120.0,80809.2,80809.3,80782.8,80782.8,0.0651101
1778577180.0,80782.8,80782.8,80751.2,80751.2,0.23631337
1778577240.0,80751.3,80751.3,80744.6,80746.6,0.64147456
1778577300.0,80746.5,80746.5,80745.9,80746.0,0.01323991
1778577360.0,80746.0,80746.0,80745.9,80745.9,0.36323623
1778577420.0,80746.0,80746.0,80736.0,80736.1,0.08396556
1778577480.0,80736.0,80740.0,80736.0,80739.9,0.02182957
1778577540.0,80739.9,80740.0,80738.5,80738.5,0.00650672
1778577600.0,80738.6,80738.6,80738.5,80738.6,0.00634924
1778577660.0,80738.6,80738.6,80738.5,80738.5,0.00552847
1778577720.0,80738.5,80738.6,80725.1,80725.1,0.06310607
1778577780.0,80725.1,80725.1,80711.4,80711.4,0.10647669
1778577840.0,80711.5,80711.5,80711.4,80711.4,0.0046036
1778577900.0,80711.5,80711.5,80701.7,80701.7,0.05479392
1778577960.0,80701.7,80701.8,80701.2,80701.3,0.02351707
1778578020.0,80701.3,80701.3,80701.2,80701.3,0.00552067
1778578080.0,80701.3,80701.3,80701.2,80701.2,0.09656339
1778578140.0,80701.2,80701.3,80700.2,80700.3,0.0190627
1778578200.0,80700.3,80831.7,80700.3,80831.7,5.04002601
1778578260.0,80839.2,80851.6,80828.2,80828.3,0.11862307
1778578320.0,80828.2,80859.8,80828.2,80859.8,0.01760617
1778578380.0,80859.8,80879.6,80859.7,80879.6,0.45034299
1778578440.0,80891.3,80911.2,80891.3,80911.2,0.05398799
1778578500.0,80911.1,80919.4,80911.1,80911.1,0.31202023
1778578560.0,80911.1,80911.2,80911.1,80911.2,0.02128521
1778578620.0,80911.2,80911.2,80903.9,80903.9,0.20460246
1778578680.0,80891.4,80891.5,80891.4,80891.5,0.007435
1778578740.0,80891.5,80914.9,80891.4,80914.9,0.00139462
1778578800.0,80915.0,80926.0,80914.9,80925.9,0.63550771
1778578860.0,80925.9,80927.3,80902.2,80902.2,0.02575691
1778578920.0,80902.2,80902.6,80902.2,80902.3,0.14342828
1778578980.0,80902.4,80915.6,80902.3,80911.1,0.05942558
1778579040.0,80911.2,80916.0,80911.1,80915.9,0.01878167
1778579100.0,80915.9,80915.9,80908.0,80908.1,0.00881256
1778579160.0,80908.0,80908.1,80891.4,80891.5,0.00944326
1778579220.0,80891.5,80891.5,80853.8,80853.8,0.01003742
1778579280.0,80853.9,80853.9,80853.8,80853.9,0.00352215
1778579340.0,80853.8,80873.0,80853.8,80873.0,0.06195359
1778579400.0,80872.9,80873.0,80871.0,80872.9,0.03627224
1778579460.0,80872.9,80872.9,80847.2,80856.7,1.38987419
1778579520.0,80856.8,80856.8,80843.0,80849.9,0.03922707
1778579580.0,80849.8,80849.9,80839.8,80843.0,0.11749535
1778579640.0,80842.9,80842.9,80804.5,80804.5,0.04444918
1778579700.0,80804.6,80804.6,80802.2,80802.8,0.71328976
1778579760.0,80804.5,80804.6,80796.7,80800.0,0.40288624
1778579820.0,80799.9,80800.0,80799.9,80800.0,0.01928456
1778579880.0,80800.0,80803.0,80799.9,80802.9,0.00557713
1778579940.0,80802.9,80802.9,80800.0,80802.5,0.01155067
1778580000.0,80802.6,80802.6,80785.0,80785.1,0.27876731
1778580060.0,80785.0,80785.1,80785.0,80785.1,0.00783579
1778580120.0,80785.0,80804.6,80782.5,80787.8,0.07708354
1778580180.0,80787.8,80787.9,80757.4,80763.5,0.06677254
1778580240.0,80763.4,80763.4,80749.6,80753.9,0.0757134
1778580300.0,80753.9,80774.6,80753.8,80772.9,2.02608404
1778580360.0,80774.4,80776.3,80773.4,80776.3,0.04662017
1778580420.0,80776.3,80802.8,80776.3,80798.7,0.1768861
1778580480.0,80798.7,80798.8,80798.7,80798.8,0.00717958
1778580540.0,80798.7,80798.8,80798.4,80798.4,0.13275653
1778580600.0,80798.5,80798.5,80798.4,80798.4,0.00121128
1778580660.0,80798.5,80798.5,80798.4,80798.5,0.0042919
1778580720.0,80798.5,80798.5,80783.0,80783.1,0.02858408
1778580780.0,80783.0,80783.1,80783.0,80783.1,0.01645569
1778580840.0,80783.1,80783.1,80783.0,80783.0,0.00057322
1778580900.0,80783.1,80783.1,80776.4,80776.4,0.05370766
1778580960.0,80765.5,80765.6,80765.5,80765.6,0.01750208
1778581020.0,80765.5,80765.5,80745.9,80745.9,0.56577658
1778581080.0,80746.0,80762.3,80745.9,80762.3,1.28403809
1778581140.0,80768.0,80787.8,80768.0,80787.7,0.12750142
1778581200.0,80787.8,80787.8,80787.7,80787.7,0.00292217
1778581260.0,80787.8,80787.8,80786.5,80786.6,0.00225672
1778581320.0,80786.6,80786.6,80746.0,80746.0,0.26492201
1778581380.0,80745.9,80746.0,80714.0,80714.0,0.03344214
1778581440.0,80714.0,80716.6,80714.0,80716.6,0.01011208
1778581500.0,80716.6,80716.6,80664.0,80664.1,2.8328894
1778581560.0,80664.0,80664.1,80661.5,80664.1,3.36365858
1778581620.0,80664.0,80675.7,80664.0,80675.7,0.10122552
1778581680.0,80675.7,80694.4,80675.7,80694.4,0.00588307
1778581740.0,80694.4,80694.4,80694.3,80694.3,0.21646617
1778581800.0,80694.4,80709.8,80694.4,80695.0,1.16637609
1778581860.0,80695.0,80695.0,80677.2,80677.7,0.1970948
1778581920.0,80677.6,80677.6,80659.6,80659.6,1.08586942
1778581980.0,80659.5,80659.5,80658.2,80658.2,0.06713434
1778582040.0,80658.2,80658.3,80624.3,80624.3,0.21117962
1778582100.0,80624.3,80624.4,80624.3,80624.3,0.0159455
1778582160.0,80624.3,80627.4,80624.3,80627.4,0.13842731
1778582220.0,80627.4,80678.9,80627.4,80676.3,0.08100345
1778582280.0,80676.3,80712.2,80676.3,80706.8,0.06579521
1778582340.0,80706.9,80706.9,80671.8,80672.1,0.37696972
1778582400.0,80672.6,80672.6,80661.4,80669.9,0.02385538
1778582460.0,80669.9,80669.9,80669.8,80669.9,0.04689692
1778582520.0,80669.9,80669.9,80664.8,80664.8,0.05389155
1778582580.0,80657.8,80657.8,80640.6,80640.7,0.0718258
1778582640.0,80640.7,80640.7,80640.6,80640.6,0.16884033
1778582700.0,80640.7,80640.7,80640.6,80640.7,0.00453372
1778582760.0,80640.6,80640.7,80640.6,80640.6,0.01551863
1778582820.0,80640.7,80659.3,80640.7,80659.3,0.1020292
1778582880.0,80659.3,80659.3,80659.2,80659.3,0.02470274
1778582940.0,80659.3,80659.3,80617.1,80617.2,0.10219498
1778583000.0,80617.1,80659.3,80591.0,80659.3,1.65215495
1778583060.0,80659.2,80659.3,80659.2,80659.3,0.01210267
1778583120.0,80659.2,80669.9,80659.2,80669.9,0.03643054
1778583180.0,80669.8,80669.9,80669.8,80669.9,0.04719254
1778583240.0,80669.8,80669.8,80659.2,80659.2,0.04184586
1778583300.0,80659.3,80659.3,80621.0,80621.0,0.36476542
1778583360.0,80621.0,80634.0,80621.0,80626.3,0.09091413
1778583420.0,80626.3,80636.5,80626.3,80636.5,0.02854312
1778583480.0,80636.4,80637.5,80634.4,80636.4,0.16675785
1778583540.0,80636.4,80640.2,80633.0,80636.8,0.01763681
1778583600.0,80636.8,80663.0,80636.8,80661.1,0.20476916
1778583660.0,80661.1,80661.1,80631.1,80631.1,0.04494967
1778583720.0,80631.2,80631.9,80604.1,80609.0,0.13130635
1778583780.0,80608.9,80613.9,80600.0,80613.9,0.2548458
1778583840.0,80613.9,80627.7,80613.9,80627.7,0.64312597
1778583900.0,80627.6,80627.7,80551.2,80551.3,1.13359384
1778583960.0,80551.2,80551.3,80551.2,80551.3,0.06521971
1778584020.0,80551.3,80551.3,80551.2,80551.2,0.0924681
1778584080.0,80551.2,80577.3,80526.1,80577.3,1.36905421
1778584140.0,80577.2,80594.4,80577.2,80593.1,0.07347767
1778584200.0,80593.1,80653.5,80593.1,80611.5,0.28714976
1778584260.0,80594.4,80594.4,80579.1,80580.7,0.20791123
1778584320.0,80582.2,80582.2,80577.4,80577.4,0.46272943
1778584380.0,80577.4,80577.4,80554.5,80557.7,2.6497365
1778584440.0,80557.7,80563.0,80553.0,80559.1,0.14126704
1778584500.0,80559.2,80559.2,80524.2,80526.1,0.18674232
1778584560.0,80526.0,80526.1,80516.7,80516.7,1.02543571
1778584620.0,80516.6,80516.7,80516.6,80516.6,1.53196631
1778584680.0,80516.6,80516.7,80505.0,80505.1,0.09627322
1778584740.0,80505.1,80514.2,80479.3,80514.2,13.24423457
1778584800.0,80514.3,80516.7,80514.2,80516.6,0.76532107
1778584860.0,80516.6,80526.0,80516.6,80525.9,0.01879417
1778584920.0,80525.9,80559.1,80525.9,80545.0,0.13762466
1778584980.0,80545.1,80564.6,80545.1,80563.0,2.73836366
1778585040.0,80562.9,80563.0,80544.2,80562.6,0.02208671
1778585100.0,80562.6,80594.7,80562.6,80594.7,0.04315034
1778585160.0,80594.7,80616.3,80594.7,80616.3,0.02056784
1778585220.0,80616.3,80616.3,80599.5,80599.5,0.03822248
1778585280.0,80599.6,80599.6,80599.5,80599.6,0.03889594
1778585340.0,80599.5,80610.2,80599.5,80610.2,0.01585768
1778585400.0,80610.1,80626.3,80610.1,80626.3,0.09281963
1778585460.0,80631.3,80640.3,80631.3,80640.3,0.0474379
1778585520.0,80640.3,80640.3,80634.5,80634.6,0.02329094
1778585580.0,80634.6,80635.9,80625.0,80630.5,0.11243116
1778585640.0,80630.5,80630.5,80625.1,80630.4,0.09749648
1778585700.0,80630.3,80641.7,80630.3,80637.9,0.12411221
1778585760.0,80637.8,80640.9,80637.8,80638.4,0.00645429
1778585820.0,80638.4,80638.4,80638.3,80638.3,0.01965291
1778585880.0,80638.4,80642.4,80638.3,80642.4,0.03035537
1778585940.0,80642.4,80657.0,80642.4,80657.0,0.03141351
1778586000.0,80657.0,80680.5,80657.0,80680.5,0.6404423
1778586060.0,80677.3,80700.0,80677.2,80700.0,0.03468254
1778586120.0,80700.0,80700.0,80699.9,80700.0,0.01458947
1778586180.0,80700.0,80700.0,80699.9,80699.9,0.01003142
1778586240.0,80699.9,80710.1,80699.9,80710.1,0.20533941
1778586300.0,80710.0,80710.1,80710.0,80710.0,0.0227023
1778586360.0,80710.1,80710.1,80700.0,80706.8,0.07298154
1778586420.0,80706.9,80713.4,80706.9,80713.2,0.00788818
1778586480.0,80713.3,80741.9,80713.3,80741.8,0.10084015
1778586540.0,80741.8,80741.9,80741.8,80741.9,0.05132665
1778586600.0,80741.8,80741.8,80726.0,80726.1,0.05993891
1778586660.0,80726.1,80726.1,80713.0,80713.0,0.38309914
1778586720.0,80713.1,80734.4,80713.1,80719.2,0.25037318
1778586780.0,80719.3,80721.2,80719.3,80721.2,0.00823036
1778586840.0,80721.2,80741.9,80721.2,80741.9,0.33868076
1778586900.0,80741.8,80741.9,80738.7,80741.9,0.06617547
1778586960.0,80741.9,80755.4,80741.9,80755.4,1.27051687
1778587020.0,80755.4,80755.4,80755.3,80755.3,0.01684499
1778587080.0,80755.3,80755.4,80755.3,80755.4,0.04932281
1778587140.0,80755.4,80755.4,80755.3,80755.4,0.03395487
1778587200.0,80755.4,80755.4,80755.3,80755.4,0.08519707
1778587260.0,80755.3,80758.1,80755.3,80758.1,0.20366163
1778587320.0,80758.0,80776.3,80758.0,80776.2,0.10282651
1778587380.0,80776.3,80776.3,80776.2,80776.3,0.01890572
1778587440.0,80776.2,80776.2,80758.0,80758.1,13.45705297
1778587500.0,80758.0,80758.0,80750.0,80750.1,0.01046968
1778587560.0,80750.1,80750.1,80738.3,80738.3,0.09410067
1778587620.0,80738.2,80738.2,80700.1,80700.1,0.22045677
1778587680.0,80700.1,80700.1,80697.0,80697.0,0.0503228
1778587740.0,80697.0,80770.0,80697.0,80769.9,0.14511888
1778587800.0,80769.9,80812.9,80769.9,80812.8,0.62926562
1778587860.0,80812.9,80812.9,80812.8,80812.8,0.05207653
1778587920.0,80812.9,80812.9,80801.9,80801.9,0.04341617
1778587980.0,80801.9,80813.8,80801.9,80810.0,0.05393656
1778588040.0,80810.0,80810.1,80800.4,80800.6,0.14823609
1778588100.0,80800.6,80809.2,80800.6,80808.8,0.02502736
1778588160.0,80808.9,80808.9,80779.1,80779.2,0.32748158
1778588220.0,80789.4,80807.2,80789.3,80807.1,0.06080426
1778588280.0,80807.2,80810.1,80800.0,80800.0,0.21515847
1778588340.0,80790.5,80802.6,80790.4,80799.1,0.02749047
1778588400.0,80802.5,80802.6,80785.4,80791.4,0.02806695
1778588460.0,80791.3,80814.1,80780.7,80814.1,0.34002388
1778588520.0,80814.1,80831.3,80803.0,80803.0,0.05102986
1778588580.0,80803.1,80803.1,80803.0,80803.1,0.04856321
1778588640.0,80803.0,80803.1,80803.0,80803.0,0.05514989
1778588700.0,80803.0,80803.0,80759.9,80762.9,0.4604122
1778588760.0,80763.0,80786.8,80762.5,80763.0,0.13132919
1778588820.0,80763.0,80763.0,80730.5,80730.6,0.38054788
1778588880.0,80730.5,80773.3,80730.5,80773.3,0.1684415
1778588940.0,80773.3,80792.3,80773.3,80791.9,0.61633756
1778589000.0,80791.9,80867.5,80650.0,80650.1,8.67614185
1778589060.0,80650.0,80721.7,80631.3,80631.3,4.40632725
1778589120.0,80631.4,80651.2,80629.1,80631.1,0.33595111
1778589180.0,80631.2,80673.4,80631.2,80635.9,0.47361999
1778589240.0,80636.0,80794.8,80636.0,80763.6,13.86097509
1778589300.0,80763.5,80810.8,80763.5,80810.8,1.3920207
1778589360.0,80823.2,80842.9,80823.2,80842.9,0.03488495
1778589420.0,80842.9,80898.8,80842.9,80898.8,1.34479445
1778589480.0,80898.8,80939.8,80898.7,80938.9,0.05845772
1778589540.0,80939.0,80973.3,80939.0,80971.4,0.16543425
1778589600.0,80971.3,80973.3,80943.2,80973.2,0.53736751
1778589660.0,80973.2,80973.2,80948.8,80952.3,1.16372703
1778589720.0,80952.8,80968.3,80884.4,80884.4,0.10287789
1778589780.0,80884.4,80911.9,80884.4,80903.9,0.0244304
1778589840.0,80883.4,80883.4,80844.5,80844.5,0.02230421
1778589900.0,80844.5,80867.6,80844.4,80867.6,0.32301627
1778589960.0,80867.6,80899.0,80867.5,80898.7,0.19637648
1778590020.0,80898.6,80922.6,80874.6,80921.2,0.21553515
1778590080.0,80921.3,80926.2,80914.5,80926.2,0.01685678
1778590140.0,80927.5,80948.5,80927.5,80948.5,0.04642347
1778590200.0,80948.5,80948.5,80889.2,80889.2,0.07056014
1778590260.0,80889.3,80928.6,80889.3,80889.4,0.1504929
1778590320.0,80889.3,80889.3,80889.2,80889.2,0.01863362
1778590380.0,80889.3,80889.3,80889.2,80889.2,0.06426066
1778590440.0,80889.3,80898.7,80879.0,80879.0,0.39870295
1778590500.0,80885.7,80886.0,80865.0,80865.1,0.48202022
1778590560.0,80865.1,80875.6,80865.1,80875.6,0.0264289
1778590620.0,80875.6,80875.6,80867.6,80867.7,0.00299744
1778590680.0,80867.7,80867.7,80854.8,80854.8,1.93978739
1778590740.0,80854.9,80859.4,80854.9,80859.4,2.01250527
1778590800.0,80859.5,80875.5,80855.1,80875.5,0.14070459
1778590860.0,80875.4,80898.7,80875.4,80890.6,0.14469416
1778590920.0,80890.5,80899.9,80885.0,80899.9,0.00871081
1778590980.0,80899.9,80899.9,80875.0,80890.2,0.35381322
1778591040.0,80890.6,80890.7,80870.9,80871.0,0.14699231
1778591100.0,80871.0,80900.0,80870.9,80900.0,0.14451174
1778591160.0,80900.0,80900.0,80881.2,80885.7,0.05002631
1778591220.0,80885.8,80886.9,80885.7,80886.8,0.05650016
1778591280.0,80886.9,80887.0,80886.8,80887.0,0.05638705
1778591340.0,80886.9,80887.0,80871.0,80871.0,2.26469881
1778591400.0,80871.0,80871.0,80868.5,80868.5,0.03797344
1778591460.0,80868.6,80890.0,80868.6,80880.1,0.14857414
1778591520.0,80880.1,80880.1,80878.2,80878.2,0.06486453
1778591580.0,80878.2,80878.2,80860.0,80860.0,0.04397148
1778591640.0,80860.0,80860.1,80815.0,80815.0,4.89271585
1778591700.0,80815.0,80815.0,80757.7,80757.7,5.69522982
1778591760.0,80764.0,80768.9,80741.6,80768.9,0.34881622
1778591820.0,80768.9,80768.9,80768.8,80768.9,0.058437
1778591880.0,80768.8,80768.8,80742.2,80751.1,0.89966602
1778591940.0,80751.2,80751.2,80701.9,80701.9,3.47194805
1778592000.0,80701.8,80701.8,80660.7,80660.8,0.17845392
1778592060.0,80660.8,80660.8,80650.0,80653.9,0.08873881
1778592120.0,80653.9,80656.8,80653.9,80656.8,0.09067242
1778592180.0,80656.8,80678.8,80656.7,80678.6,0.9477808
1778592240.0,80678.6,80681.5,80676.0,80681.5,1.92419167
1778592300.0,80681.4,80681.4,80614.1,80621.4,0.15394566
1778592360.0,80621.3,80624.4,80621.3,80624.4,0.48976888
1778592420.0,80624.4,80631.6,80600.6,80605.4,0.26413963
1778592480.0,80605.5,80621.5,80605.5,80621.5,1.27223055
1778592540.0,80621.5,80638.6,80614.3,80616.5,0.1650036
1778592600.0,80616.6,80629.9,80600.0,80603.0,0.72144123
1778592660.0,80603.0,80660.7,80603.0,80650.1,0.03844581
1778592720.0,80655.6,80685.7,80655.5,80685.7,0.09076722
1778592780.0,80685.7,80685.7,80600.0,80623.2,1.99972674
1778592840.0,80623.3,80660.7,80623.3,80660.6,0.41199297
1778592900.0,80650.0,80650.0,80600.0,80600.1,1.02263395
1778592960.0,80600.0,80613.4,80579.1,80588.4,1.55035922
1778593020.0,80588.4,80606.9,80579.0,80606.9,0.50026533
1778593080.0,80606.9,80623.4,80606.9,80623.4,0.02848253
1778593140.0,80623.4,80749.9,80623.4,80749.9,0.46731873
1778593200.0,80745.2,80772.8,80745.2,80762.8,5.67011335
1778593260.0,80762.8,80765.8,80747.7,80759.8,0.04474425
1778593320.0,80759.7,80759.7,80703.1,80703.2,0.4253762
1778593380.0,80703.2,80756.5,80703.2,80741.6,0.49023962
1778593440.0,80739.8,80778.4,80723.0,80737.7,0.73861186
1778593500.0,80737.7,80842.6,80737.7,80837.0,2.90801632
1778593560.0,80837.1,80837.1,80723.1,80781.2,2.48782189
1778593620.0,80781.3,80795.7,80683.1,80683.1,0.50734664
1778593680.0,80672.5,80672.7,80663.8,80672.7,0.57362839
1778593740.0,80672.7,80703.1,80669.2,80703.1,0.04577475
1778593800.0,80703.0,80723.4,80673.5,80673.5,0.09182474
1778593860.0,80673.6,80680.8,80654.6,80654.6,0.14797223
1778593920.0,80654.6,80669.6,80649.3,80669.6,0.78316799
1778593980.0,80661.0,80734.3,80661.0,80683.5,3.49905416
1778594040.0,80683.4,80683.4,80641.0,80644.7,1.02724648
1778594100.0,80644.7,80644.7,80586.1,80615.0,0.66041431
1778594160.0,80627.9,80664.6,80541.4,80541.4,11.91766814
1778594220.0,80541.4,80541.4,80527.5,80528.0,1.10119734
1778594280.0,80527.9,80527.9,80465.0,80467.5,0.45410526
1778594340.0,80467.5,80467.5,80366.2,80402.0,105.70719777
1778594400.0,80402.0,80435.0,80363.5,80426.8,16.60762862
1778594460.0,80420.1,80551.8,80420.1,80547.1,0.94166023
1778594520.0,80547.2,80572.6,80495.5,80495.5,0.80021559
1778594580.0,80495.4,80495.5,80479.0,80479.0,0.34013318
1778594640.0,80479.1,80510.9,80427.2,80510.8,1.15698246
1778594700.0,80510.8,80641.0,80510.8,80641.0,1.85979223
1778594760.0,80635.4,80635.5,80635.4,80635.4,0.01271258
1778594820.0,80635.5,80681.6,80635.5,80665.4,0.44091284
