timestamp,open,high,low,close,volume
1778586120.0,94.82,94.84,94.8,94.84,9.80848225
1778586180.0,94.83,94.85,94.83,94.84,2.49901164
1778586240.0,94.84,94.9,94.84,94.9,211.97174778
1778586300.0,94.89,94.89,94.79,94.79,96.7303669
1778586360.0,94.81,94.81,94.8,94.8,0.14431329
1778586420.0,94.82,94.83,94.8,94.83,121.88633717
1778586480.0,94.83,94.88,94.83,94.88,3.50409512
1778586540.0,94.89,94.89,94.8,94.82,130.00342725
1778586600.0,94.8,94.81,94.8,94.81,100.132353
1778586660.0,94.8,94.82,94.8,94.81,9.74912351
1778586720.0,94.8,94.81,94.77,94.81,4.06020264
1778586780.0,94.8,94.81,94.79,94.79,11.22407694
1778586840.0,94.81,94.86,94.81,94.86,1.1480015
1778586900.0,94.87,94.87,94.84,94.85,2.40388904
1778586960.0,94.88,94.91,94.88,94.9,6.47231899
1778587020.0,94.87,94.91,94.87,94.91,1.11242774
1778587080.0,94.9,94.95,94.9,94.92,41.01432818
1778587140.0,94.95,94.96,94.94,94.94,22.29675354
1778587200.0,94.95,94.95,94.87,94.87,127.30384631
1778587260.0,94.87,94.91,94.87,94.91,3.60709731
1778587320.0,94.9,94.97,94.9,94.97,5.98746421
1778587380.0,94.95,94.96,94.91,94.91,2.87988635
1778587440.0,94.91,94.91,94.86,94.87,16.64226138
1778587500.0,94.86,94.9,94.86,94.9,4.36440323
1778587560.0,94.89,94.89,94.84,94.87,69.09184917
1778587620.0,94.87,94.89,94.82,94.82,12.62679616
1778587680.0,94.8,94.81,94.77,94.8,3.11904178
1778587740.0,94.8,94.97,94.8,94.97,6.7627885
1778587800.0,94.96,95.0,94.96,95.0,42.24189251
1778587860.0,95.0,95.03,95.0,95.03,16.79906751
1778587920.0,95.04,95.08,95.04,95.04,26.71006199
1778587980.0,95.04,95.08,95.04,95.08,63.22222292
1778588040.0,95.06,95.09,95.04,95.07,82.68804991
1778588100.0,95.07,95.09,95.02,95.06,123.13920768
1778588160.0,95.06,95.06,95.01,95.01,106.29402641
1778588220.0,95.06,95.09,95.04,95.09,5.1434928
1778588280.0,95.09,95.14,95.05,95.11,53.18785781
1778588340.0,95.1,95.16,95.09,95.16,11.44573859
1778588400.0,95.13,95.16,95.06,95.06,31.24420554
1778588460.0,95.06,95.07,95.05,95.06,181.68245659
1778588520.0,95.09,95.1,95.06,95.06,11.74685001
1778588580.0,95.06,95.06,95.05,95.06,175.33326498
1778588640.0,95.06,95.06,95.01,95.03,30.26560399
1778588700.0,95.02,95.05,95.01,95.02,322.91173565
1778588760.0,95.03,95.04,94.93,94.94,845.9554051
1778588820.0,94.84,94.85,94.8,94.83,109.89640878
1778588880.0,94.83,94.94,94.77,94.85,2098.55528669
1778588940.0,94.82,94.88,94.82,94.86,99.93826313
1778589000.0,94.88,95.08,94.5,94.66,7454.4423944
1778589060.0,94.78,94.78,94.39,94.44,927.15279975
1778589120.0,94.43,94.53,94.31,94.42,1171.24072868
1778589180.0,94.39,94.55,94.39,94.5,593.35803748
1778589240.0,94.53,94.86,94.53,94.81,346.04503997
1778589300.0,94.87,94.93,94.84,94.92,19.46239514
1778589360.0,94.93,94.94,94.93,94.93,5.23045568
1778589420.0,94.94,95.05,94.94,95.05,2142.02793865
1778589480.0,95.06,95.21,95.06,95.21,17.48065392
1778589540.0,95.22,95.42,95.21,95.35,1190.28610551
1778589600.0,95.4,95.5,95.4,95.5,134.04055879
1778589660.0,95.4,95.47,95.4,95.43,191.09260691
1778589720.0,95.5,95.5,95.35,95.35,19.64036196
1778589780.0,95.37,95.39,95.3,95.33,142.05778849
1778589840.0,95.32,95.33,95.26,95.3,178.53998271
1778589900.0,95.3,95.32,95.3,95.3,8.66612893
1778589960.0,95.31,95.32,95.3,95.3,15.38735885
1778590020.0,95.28,95.31,95.26,95.29,89.20467843
1778590080.0,95.3,95.35,95.28,95.34,26.76436768
1778590140.0,95.36,95.38,95.36,95.37,7.05477948
1778590200.0,95.38,95.38,95.35,95.35,1.08947772
1778590260.0,95.35,95.38,95.32,95.33,152.06960176
1778590320.0,95.32,95.34,95.32,95.33,3.07787333
1778590380.0,95.35,95.35,95.3,95.3,36.16717539
1778590440.0,95.33,95.35,95.31,95.31,75.8624345
1778590500.0,95.31,95.31,95.2,95.25,36.83215086
1778590560.0,95.25,95.25,95.21,95.22,161.90001828
1778590620.0,95.19,95.27,95.19,95.21,6.68793286
1778590680.0,95.21,95.23,95.19,95.19,3.36840673
1778590740.0,95.2,95.21,95.19,95.2,4.91667566
1778590800.0,95.2,95.21,95.14,95.21,62.67482673
1778590860.0,95.21,95.32,95.21,95.29,60.71231847
1778590920.0,95.25,95.35,95.25,95.35,6.92067568
1778590980.0,95.34,95.39,95.28,95.35,3184.22065863
1778591040.0,95.33,95.33,95.24,95.24,61.63157222
1778591100.0,95.29,95.32,95.27,95.3,56.4535591
1778591160.0,95.3,95.3,95.27,95.27,21.99424725
1778591220.0,95.28,95.33,95.28,95.33,526.69181766
1778591280.0,95.33,95.33,95.32,95.33,40.57136323
1778591340.0,95.32,95.32,95.29,95.29,13.7787816
1778591400.0,95.28,95.28,95.2,95.2,16.46066466
1778591460.0,95.21,95.29,95.21,95.23,37.2055615
1778591520.0,95.22,95.27,95.22,95.23,12.68704317
1778591580.0,95.23,95.23,95.2,95.2,8.94595791
1778591640.0,95.2,95.2,95.0,95.0,137.36390949
1778591700.0,95.01,95.06,94.99,95.0,444.17053789
1778591760.0,95.0,95.09,94.99,95.06,35.83341074
1778591820.0,95.06,95.08,95.0,95.01,4.80264341
1778591880.0,95.0,95.0,94.94,94.94,97.5154903
1778591940.0,94.94,94.94,94.85,94.85,12.97367495
1778592000.0,94.84,94.85,94.79,94.79,9.30652557
1778592060.0,94.85,94.93,94.85,94.93,575.37011352
1778592120.0,94.94,94.98,94.92,94.98,19.90784286
1778592180.0,95.04,95.07,95.02,95.04,8.98782338
1778592240.0,95.03,95.08,95.0,95.07,925.17105522
1778592300.0,95.03,95.05,94.97,95.01,9.96930304
1778592360.0,95.0,95.04,94.98,95.04,161.00111681
1778592420.0,95.03,95.03,94.96,94.96,8.61174837
1778592480.0,95.0,95.01,94.97,95.0,16.03583966
1778592540.0,94.99,95.0,94.93,94.93,9.07416131
1778592600.0,94.97,94.97,94.8,94.8,19.07077668
1778592660.0,94.86,94.99,94.86,94.97,32.86198396
1778592720.0,94.96,95.01,94.96,94.98,51.49644826
1778592780.0,94.97,94.99,94.84,94.91,36.10777821
1778592840.0,94.9,94.98,94.86,94.94,17.24102565
1778592900.0,94.89,94.89,94.77,94.8,28.02273884
1778592960.0,94.8,94.86,94.7,94.72,92.49677304
1778593020.0,94.79,94.85,94.72,94.85,70.61698012
1778593080.0,94.81,94.91,94.81,94.91,231.14456201
1778593140.0,94.88,95.06,94.88,95.03,15.62711273
1778593200.0,95.09,95.12,95.01,95.09,119.20725986
1778593260.0,95.09,95.15,95.09,95.14,11.11705449
1778593320.0,95.1,95.1,94.99,95.0,95.37747639
1778593380.0,95.01,95.1,95.01,95.04,4.30008293
1778593440.0,95.07,95.16,95.07,95.07,21.50340242
1778593500.0,95.14,95.32,95.13,95.29,39.17203252
1778593560.0,95.3,95.35,95.07,95.15,1307.62962944
1778593620.0,95.15,95.15,94.86,94.86,16.31595076
1778593680.0,94.87,94.94,94.86,94.86,30.69207176
1778593740.0,94.85,94.93,94.84,94.91,474.29185535
1778593800.0,94.9,94.94,94.83,94.84,38.94205052
1778593860.0,94.84,94.89,94.83,94.83,8.59331852
1778593920.0,94.84,94.88,94.82,94.83,45.33667783
1778593980.0,94.85,94.95,94.85,94.9,22.27992517
1778594040.0,94.9,94.94,94.87,94.87,104.52453082
1778594100.0,94.88,94.88,94.74,94.78,78.85993048
1778594160.0,94.83,94.85,94.59,94.59,76.88284642
1778594220.0,94.63,94.73,94.56,94.72,22.97826436
1778594280.0,94.72,94.83,94.65,94.65,454.55105316
1778594340.0,94.66,94.71,94.53,94.66,61.24296646
1778594400.0,94.65,94.69,94.56,94.69,80.14106114
1778594460.0,94.69,94.84,94.69,94.8,3.25851925
1778594520.0,94.88,94.88,94.75,94.77,134.22757436
1778594580.0,94.8,94.81,94.75,94.77,20.83833667
1778594640.0,94.75,94.81,94.7,94.79,43.69914281
1778594700.0,94.8,94.97,94.8,94.97,34.38240281
1778594760.0,94.97,94.99,94.94,94.99,7.01732056
1778594820.0,94.98,95.0,94.96,94.97,45.58627288
1778594880.0,94.98,94.99,94.79,94.81,65.21731182
1778594940.0,94.81,94.87,94.8,94.87,114.40533818
1778595000.0,94.88,94.89,94.83,94.83,35.95564871
1778595060.0,94.84,94.85,94.82,94.84,44.60875822
1778595120.0,94.82,94.93,94.81,94.91,78.45119986
1778595180.0,94.91,95.02,94.91,94.95,67.1911765
1778595240.0,94.98,95.03,94.98,95.03,59.92484512
1778595300.0,95.02,95.1,94.95,95.1,117.67365716
1778595360.0,95.11,95.19,95.04,95.05,67.59398284
1778595420.0,95.05,95.05,94.9,94.97,164.3178292
1778595480.0,94.97,95.02,94.97,95.01,10.94919226
1778595540.0,95.0,95.09,95.0,95.07,201.62614817
1778595600.0,95.08,95.11,95.06,95.06,69.94332345
1778595660.0,95.06,95.15,95.05,95.15,130.22783145
1778595720.0,95.15,95.27,95.14,95.18,1372.21074983
1778595780.0,95.18,95.2,95.14,95.18,112.01778499
1778595840.0,95.16,95.16,95.1,95.12,561.38908599
1778595900.0,95.13,95.18,95.09,95.1,45.40228167
