client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20240101-085500-BACKTEST-000-1,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-001,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-9052bb47d81dd525-417,MARKET,BUY,0.07050530,GTC,False,False,0.07050530,TAKER,42549.990000000005,0.0,['12.00 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c30f95e1-40a8-4530-a579-593d0baef4ab,2024-01-01 08:55:00+00:00,2024-01-01 08:55:00+00:00
O-20240101-144500-BACKTEST-000-2,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-002,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-422747585b38223b-679,MARKET,SELL,0.07050530,GTC,False,False,0.07050530,TAKER,42601.100000000006,0.0,['12.01 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ba6ba620-d3da-47b5-b2c1-e4456858da31,2024-01-01 14:45:00+00:00,2024-01-01 14:45:00+00:00
O-20240101-180000-BACKTEST-000-3,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-003,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-5c6706aa8c64a1a4-831,MARKET,BUY,0.06970571,GTC,False,False,0.06970571,TAKER,42950.24,0.0,['11.98 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1a8e8190-a526-4d4a-be4d-cc0c579f4382,2024-01-01 18:00:00+00:00,2024-01-01 18:00:00+00:00
O-20240102-113500-BACKTEST-000-4,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-004,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-dabcb8e907782d9a-1655,MARKET,SELL,0.06970571,GTC,False,False,0.06970571,TAKER,45322.0,0.0,['12.64 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f0905030-7f87-4314-ac17-f01cbc6b1555,2024-01-02 11:35:00+00:00,2024-01-02 11:35:00+00:00
O-20240103-015000-BACKTEST-000-5,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-005,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-5e246e73ca9b280c-2328,MARKET,BUY,0.06702567,GTC,False,False,0.06702567,TAKER,45297.369999999995,0.0,['12.14 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ea127d0e-8f5a-411b-9140-6be8a884f785,2024-01-03 01:50:00+00:00,2024-01-03 01:50:00+00:00
O-20240103-040500-BACKTEST-000-6,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-006,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-cd17172e8e0e4173-2434,MARKET,SELL,0.06702567,GTC,False,False,0.06702567,TAKER,45192.689999999995,0.0,['12.12 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2f880648-c30f-4b0d-9c5c-d3523d4eef93,2024-01-03 04:05:00+00:00,2024-01-03 04:05:00+00:00
O-20240103-070500-BACKTEST-000-7,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-007,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-f84038831ae92a1e-2575,MARKET,BUY,0.06671135,GTC,False,False,0.06671135,TAKER,45370.13,0.0,['12.11 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7df9f726-9ce9-4c9a-8c4f-c3e7a4497af2,2024-01-03 07:05:00+00:00,2024-01-03 07:05:00+00:00
O-20240103-074000-BACKTEST-000-8,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-008,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-b2e789fb33cd0200-2603,MARKET,SELL,0.06671135,GTC,False,False,0.06671135,TAKER,45150.270000000004,0.0,['12.05 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,177f0550-ab45-4589-a3d7-6d1f4c6bb67f,2024-01-03 07:40:00+00:00,2024-01-03 07:40:00+00:00
O-20240103-093500-BACKTEST-000-9,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-009,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-0757a4234fe1f90c-2691,MARKET,BUY,0.06627662,GTC,False,False,0.06627662,TAKER,45492.009999999995,0.0,['12.06 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,cb2a2a3c-5818-4c01-9679-091fe7d622de,2024-01-03 09:35:00+00:00,2024-01-03 09:35:00+00:00
O-20240103-101500-BACKTEST-000-10,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-010,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-6b4306fb51ca417a-2724,MARKET,SELL,0.06627662,GTC,False,False,0.06627662,TAKER,45336.12,0.0,['12.02 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f0b83bfa-ce8f-4c1b-9c3c-29898a5ecb07,2024-01-03 10:15:00+00:00,2024-01-03 10:15:00+00:00
O-20240104-025500-BACKTEST-000-11,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-011,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-b18a374a4c905de3-3514,MARKET,BUY,0.06965313,GTC,False,False,0.06965313,TAKER,43138.49,0.0,['12.02 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ea9b1c7a-260e-4900-9791-c5fcaae5e808,2024-01-04 02:55:00+00:00,2024-01-04 02:55:00+00:00
O-20240104-040000-BACKTEST-000-12,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-012,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-af3999d2170f14ad-3567,MARKET,SELL,0.06965313,GTC,False,False,0.06965313,TAKER,42977.55,0.0,['11.97 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,072bfd68-90f2-4a99-bc23-de8d5a5cd22d,2024-01-04 04:00:00+00:00,2024-01-04 04:00:00+00:00
O-20240104-053500-BACKTEST-000-13,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-013,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-722592bfc6031156-3644,MARKET,BUY,0.06921656,GTC,False,False,0.06921656,TAKER,43258.009999999995,0.0,['11.98 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0c5743b0-c0be-44b5-8994-cdb7444a284c,2024-01-04 05:35:00+00:00,2024-01-04 05:35:00+00:00
O-20240104-061000-BACKTEST-000-14,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-014,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-902dcf51860cefee-3673,MARKET,SELL,0.06921656,GTC,False,False,0.06921656,TAKER,43111.8,0.0,['11.94 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,be6e36ac-bd8e-4978-a51c-2b8c0f2d7518,2024-01-04 06:10:00+00:00,2024-01-04 06:10:00+00:00
O-20240104-121000-BACKTEST-000-15,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-015,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-5cf3216eb7dc1e31-3959,MARKET,BUY,0.06900282,GTC,False,False,0.06900282,TAKER,43244.009999999995,0.0,['11.94 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5bb2325b-21c0-4c71-8174-cfc8d24ab8d3,2024-01-04 12:10:00+00:00,2024-01-04 12:10:00+00:00
O-20240105-003500-BACKTEST-000-16,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-016,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-e35d3f816a3e9788-4541,MARKET,SELL,0.06900282,GTC,False,False,0.06900282,TAKER,44059.53,0.0,['12.16 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d7bb7710-3d1a-47b2-b53c-03508756ad01,2024-01-05 00:35:00+00:00,2024-01-05 00:35:00+00:00
O-20240105-090000-BACKTEST-000-17,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-017,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-e61e7f58bfbc28cc-4940,MARKET,BUY,0.06784608,GTC,False,False,0.06784608,TAKER,44123.55,0.0,['11.97 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7efe43e9-30d2-421b-bbe2-a5e3a32cae1a,2024-01-05 09:00:00+00:00,2024-01-05 09:00:00+00:00
O-20240105-104500-BACKTEST-000-18,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-018,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-162f1dc86001f353-5023,MARKET,SELL,0.06784608,GTC,False,False,0.06784608,TAKER,43901.11,0.0,['11.91 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,87e2ae9d-689a-493b-b291-56cee1f73c28,2024-01-05 10:45:00+00:00,2024-01-05 10:45:00+00:00
O-20240105-205000-BACKTEST-000-19,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-019,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-b4f353f7872dd403-5502,MARKET,BUY,0.06760188,GTC,False,False,0.06760188,TAKER,44110.0,0.0,['11.93 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b7856fca-6958-4ce9-9319-fd380e707658,2024-01-05 20:50:00+00:00,2024-01-05 20:50:00+00:00
O-20240105-210000-BACKTEST-000-20,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-020,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-69b584fe8670ac1f-5511,MARKET,SELL,0.06760188,GTC,False,False,0.06760188,TAKER,43789.93,0.0,['11.84 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1a805d6c-5e64-49ce-b927-367c56f18086,2024-01-05 21:00:00+00:00,2024-01-05 21:00:00+00:00
O-20240106-141500-BACKTEST-000-21,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-021,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-34ae671e866b6047-6313,MARKET,BUY,0.06767495,GTC,False,False,0.06767495,TAKER,43861.07,0.0,['11.87 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4d997b45-bb1f-454b-a708-369b549b368b,2024-01-06 14:15:00+00:00,2024-01-06 14:15:00+00:00
O-20240106-200500-BACKTEST-000-22,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-022,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-63b1136332671249-6586,MARKET,SELL,0.06767495,GTC,False,False,0.06767495,TAKER,43857.53,0.0,['11.87 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,31467288-7e9c-4500-87e7-d862a62c515b,2024-01-06 20:05:00+00:00,2024-01-06 20:05:00+00:00
O-20240107-001500-BACKTEST-000-23,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-023,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-c8f5e98b31fa58dd-6781,MARKET,BUY,0.06730687,GTC,False,False,0.06730687,TAKER,43994.049999999996,0.0,['11.84 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1d675544-990c-4966-923c-053a4dd46966,2024-01-07 00:15:00+00:00,2024-01-07 00:15:00+00:00
O-20240107-023500-BACKTEST-000-24,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-024,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-d77c1d58e20ef382-6890,MARKET,SELL,0.06730687,GTC,False,False,0.06730687,TAKER,43848.2,0.0,['11.81 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,a7226257-a91d-4402-b917-d8f8eeffc1ef,2024-01-07 02:35:00+00:00,2024-01-07 02:35:00+00:00
O-20240107-080000-BACKTEST-000-25,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-025,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-36954ccc2768a812-7141,MARKET,BUY,0.06688559,GTC,False,False,0.06688559,TAKER,44121.07,0.0,['11.80 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ec9e5e52-7ec3-4437-9637-aeff2e11a08e,2024-01-07 08:00:00+00:00,2024-01-07 08:00:00+00:00
O-20240107-085500-BACKTEST-000-26,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-026,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-f227cee637001926-7183,MARKET,SELL,0.06688559,GTC,False,False,0.06688559,TAKER,44017.990000000005,0.0,['11.78 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8dad53c4-0ff1-4348-b74d-035200dab355,2024-01-07 08:55:00+00:00,2024-01-07 08:55:00+00:00
O-20240107-131000-BACKTEST-000-27,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-027,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-229a06299bda525c-7383,MARKET,BUY,0.06651418,GTC,False,False,0.06651418,TAKER,44230.009999999995,0.0,['11.77 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f4f31b3b-5357-4f1f-8626-27af63c73da2,2024-01-07 13:10:00+00:00,2024-01-07 13:10:00+00:00
O-20240107-153500-BACKTEST-000-28,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-028,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-8cb97a79959f4b17-7498,MARKET,SELL,0.06651418,GTC,False,False,0.06651418,TAKER,44129.990000000005,0.0,['11.74 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,fe25b626-3afb-4744-9c07-f610a618a467,2024-01-07 15:35:00+00:00,2024-01-07 15:35:00+00:00
O-20240108-111000-BACKTEST-000-29,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-029,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-799361267f1739fa-8424,MARKET,BUY,0.06638129,GTC,False,False,0.06638129,TAKER,44182.25,0.0,['11.73 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5c46b911-ff70-49d1-84c5-7c1a3615a463,2024-01-08 11:10:00+00:00,2024-01-08 11:10:00+00:00
O-20240109-003500-BACKTEST-000-30,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-030,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-b9c3511618f66dd0-9061,MARKET,SELL,0.06638129,GTC,False,False,0.06638129,TAKER,46334.88,0.0,['12.30 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c6065504-d461-460c-922e-5654a8027a3a,2024-01-09 00:35:00+00:00,2024-01-09 00:35:00+00:00
O-20240109-211000-BACKTEST-000-31,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-031,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-d436b2814bfb4cd0-10036,MARKET,BUY,0.06194986,GTC,False,False,0.06194986,TAKER,47918.36,0.0,['11.87 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,821b61f0-dc37-4350-9181-b2b0a8241819,2024-01-09 21:10:00+00:00,2024-01-09 21:10:00+00:00
O-20240109-211500-BACKTEST-000-32,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-032,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-d74718810e73012f-10041,MARKET,SELL,0.06194986,GTC,False,False,0.06194986,TAKER,46522.02,0.0,['11.53 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c04ad751-e185-4e11-9c66-3fa98eb8cc7f,2024-01-09 21:15:00+00:00,2024-01-09 21:15:00+00:00
O-20240110-173500-BACKTEST-000-33,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-033,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-14b7a1e09ec27466-10996,MARKET,BUY,0.06393536,GTC,False,False,0.06393536,TAKER,45914.54,0.0,['11.74 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,abd0b99e-89fb-4c49-bf82-32f355fd1733,2024-01-10 17:35:00+00:00,2024-01-10 17:35:00+00:00
O-20240110-201000-BACKTEST-000-34,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-034,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-ecc982f6901a3381-11119,MARKET,SELL,0.06393536,GTC,False,False,0.06393536,TAKER,45548.56,0.0,['11.65 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,a10d119e-1ae2-42f7-ba7e-d55586d29cb9,2024-01-10 20:10:00+00:00,2024-01-10 20:10:00+00:00
O-20240110-225000-BACKTEST-000-35,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-035,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-633770d5872df274-11248,MARKET,BUY,0.04250439,GTC,False,False,0.04250439,TAKER,46925.0,0.0,['7.98 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,555153f2-b9fa-47f2-bbe8-42cd8de71e13,2024-01-10 22:50:00+00:00,2024-01-10 22:50:00+00:00
O-20240111-001500-BACKTEST-000-36,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-036,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-19bf15027fcb7e0d-11317,MARKET,SELL,0.04250439,GTC,False,False,0.04250439,TAKER,46352.0,0.0,['7.88 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ce436326-3e67-4071-9643-2b44512664dc,2024-01-11 00:15:00+00:00,2024-01-11 00:15:00+00:00
O-20240111-101500-BACKTEST-000-37,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-037,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-6134d4b6841768d7-11794,MARKET,BUY,0.06274041,GTC,False,False,0.06274041,TAKER,46372.979999999996,0.0,['11.64 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,322c4af5-d1ee-4ed6-a439-4200c3f4e0bd,2024-01-11 10:15:00+00:00,2024-01-11 10:15:00+00:00
O-20240111-154500-BACKTEST-000-38,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-038,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-97022a3e84aa3c82-12058,MARKET,SELL,0.06274041,GTC,False,False,0.06274041,TAKER,46752.6,0.0,['11.73 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,03e02ccf-5638-430c-8b87-7e42a63b0ef1,2024-01-11 15:45:00+00:00,2024-01-11 15:45:00+00:00
O-20240113-062000-BACKTEST-000-39,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-039,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-6f288d4aedbc81b4-13884,MARKET,BUY,0.06741623,GTC,False,False,0.06741623,TAKER,43158.67,0.0,['11.64 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7dcd3123-7829-4192-852e-8a6eb9fa583d,2024-01-13 06:20:00+00:00,2024-01-13 06:20:00+00:00
O-20240113-064000-BACKTEST-000-40,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-040,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-63bf44291fc93ba5-13901,MARKET,SELL,0.06741623,GTC,False,False,0.06741623,TAKER,42988.5,0.0,['11.59 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,a78774fb-5a9d-4468-ad30-c17fde21eecb,2024-01-13 06:40:00+00:00,2024-01-13 06:40:00+00:00
O-20240113-152000-BACKTEST-000-41,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-041,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-9b307a987284cb01-14312,MARKET,BUY,0.06728384,GTC,False,False,0.06728384,TAKER,43088.87,0.0,['11.60 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b1e88412-856c-4680-b8d5-7c7ae2ca9c65,2024-01-13 15:20:00+00:00,2024-01-13 15:20:00+00:00
O-20240113-163500-BACKTEST-000-42,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-042,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-95e288eae28ec402-14372,MARKET,SELL,0.06728384,GTC,False,False,0.06728384,TAKER,42879.420000000006,0.0,['11.54 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c990c362-7f90-4879-b3b6-016ba1e169c8,2024-01-13 16:35:00+00:00,2024-01-13 16:35:00+00:00
O-20240113-220000-BACKTEST-000-43,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-043,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-8d461dd312c50e20-14621,MARKET,BUY,0.06713950,GTC,False,False,0.06713950,TAKER,43015.15,0.0,['11.55 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,9761184e-c8d4-4a8f-be66-3860d68426b7,2024-01-13 22:00:00+00:00,2024-01-13 22:00:00+00:00
O-20240113-232000-BACKTEST-000-44,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-044,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-d3d63ceada78fc78-14684,MARKET,SELL,0.06713950,GTC,False,False,0.06713950,TAKER,42878.0,0.0,['11.52 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d18e9ba8-ad3a-4bc5-bae0-74388dce035a,2024-01-13 23:20:00+00:00,2024-01-13 23:20:00+00:00
O-20240114-062500-BACKTEST-000-45,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-045,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-a85892acec6c0b37-15012,MARKET,BUY,0.06710485,GTC,False,False,0.06710485,TAKER,42893.049999999996,0.0,['11.51 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f1f32eaa-4b3f-4714-bc4c-55ce62bbf04e,2024-01-14 06:25:00+00:00,2024-01-14 06:25:00+00:00
O-20240114-110000-BACKTEST-000-46,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-046,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-2ff50b2c8d2be534-15224,MARKET,SELL,0.06710485,GTC,False,False,0.06710485,TAKER,42808.700000000004,0.0,['11.49 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,10a54dbc-2712-4c6c-966c-08d896224459,2024-01-14 11:00:00+00:00,2024-01-14 11:00:00+00:00
O-20240115-050000-BACKTEST-000-47,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-047,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-e78d27b0ed2b85b3-16063,MARKET,BUY,0.06720011,GTC,False,False,0.06720011,TAKER,42704.3,0.0,['11.48 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1e4ee667-512f-41bb-9f7d-5ce49f5d8f4b,2024-01-15 05:00:00+00:00,2024-01-15 05:00:00+00:00
O-20240115-072500-BACKTEST-000-48,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-1-048,BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000,KRAKEN-001,T-a29b44e38bbc7a0d-16175,MARKET,SELL,0.06720011,GTC,False,False,0.06720011,TAKER,42599.990000000005,0.0,['11.45 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0ebb0dc2-436f-4eb5-86ca-e175119781ae,2024-01-15 07:25:00+00:00,2024-01-15 07:25:00+00:00
