position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-d3aa6c33-8e3a-4333-9372-bef301fb600a,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240126-094000-BACKTEST-000-91,O-20240126-095500-BACKTEST-000-92,BUY,FLAT,0.00000000,0.06641218,1706262000000000000,2024-01-26 09:40:00+00:00,1706262900000000000,2024-01-26 09:55:00+00:00,900000000000,40307.270000000004,40079.82,['21.36 USD'],-0.00564,-36.47 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-9eb7e333-61a8-4cca-b7dc-28a59c76e5bb,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240126-110000-BACKTEST-000-93,O-20240127-002000-BACKTEST-000-94,BUY,FLAT,0.00000000,0.06522056,1706266800000000000,2024-01-26 11:00:00+00:00,1706314800000000000,2024-01-27 00:20:00+00:00,48000000000000,40876.0,41784.96,['21.56 USD'],0.02224,37.72 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-af73a901-2c39-473c-a0bc-704eeb9be7d7,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240127-144000-BACKTEST-000-95,O-20240127-144500-BACKTEST-000-96,BUY,FLAT,0.00000000,0.06402140,1706366400000000000,2024-01-27 14:40:00+00:00,1706366700000000000,2024-01-27 14:45:00+00:00,300000000000,41818.39,41772.64,['21.41 USD'],-0.00109,-24.34 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-060520cb-02ce-4824-a11c-c0f795312623,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240127-193500-BACKTEST-000-97,O-20240128-002500-BACKTEST-000-98,BUY,FLAT,0.00000000,0.06364651,1706384100000000000,2024-01-27 19:35:00+00:00,1706401500000000000,2024-01-28 00:25:00+00:00,17400000000000,41949.98,41971.91,['21.37 USD'],0.00052,-19.97 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-c10ccb2a-0fc5-4b53-b414-482a69fdb46d,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240128-040000-BACKTEST-000-99,O-20240128-113000-BACKTEST-000-100,BUY,FLAT,0.00000000,0.06296948,1706414400000000000,2024-01-28 04:00:00+00:00,1706441400000000000,2024-01-28 11:30:00+00:00,27000000000000,42305.87,42421.340000000004,['21.35 USD'],0.00273,-14.08 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-a55c99c4-1c07-4302-b5af-4a71eefcf52f,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240129-031000-BACKTEST-000-101,O-20240129-045500-BACKTEST-000-102,BUY,FLAT,0.00000000,0.06281117,1706497800000000000,2024-01-29 03:10:00+00:00,1706504100000000000,2024-01-29 04:55:00+00:00,6300000000000,42345.25,42218.0,['21.25 USD'],-0.00301,-29.24 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-f32fc6ba-0cf0-4729-92b7-0ecb5ef608da,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240129-100000-BACKTEST-000-103,O-20240129-115000-BACKTEST-000-104,BUY,FLAT,0.00000000,0.06262506,1706522400000000000,2024-01-29 10:00:00+00:00,1706529000000000000,2024-01-29 11:50:00+00:00,6600000000000,42331.020000000004,42214.81,['21.17 USD'],-0.00275,-28.45 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-047ae226-2014-43aa-b831-5c56cec7c82d,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240129-160000-BACKTEST-000-105,O-20240130-063000-BACKTEST-000-106,BUY,FLAT,0.00000000,0.06189791,1706544000000000000,2024-01-29 16:00:00+00:00,1706596200000000000,2024-01-30 06:30:00+00:00,52200000000000,42690.47,43335.68,['21.30 USD'],0.01511,18.64 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-49ebe8e8-a049-481c-97a0-28b0e74ebef8,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240130-105500-BACKTEST-000-107,O-20240130-122500-BACKTEST-000-108,BUY,FLAT,0.00000000,0.06089973,1706612100000000000,2024-01-30 10:55:00+00:00,1706617500000000000,2024-01-30 12:25:00+00:00,5400000000000,43482.009999999995,43416.92,['21.17 USD'],-0.0015,-25.13 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-646d3a5f-4ce0-4d77-afdb-f6fecf5e7022,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240130-202500-BACKTEST-000-109,O-20240130-210000-BACKTEST-000-110,BUY,FLAT,0.00000000,0.06043448,1706646300000000000,2024-01-30 20:25:00+00:00,1706648400000000000,2024-01-30 21:00:00+00:00,2100000000000,43692.009999999995,43544.09,['21.09 USD'],-0.00339,-30.03 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-f4001827-9b42-4166-a39b-54f1debcf9de,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240131-152500-BACKTEST-000-111,O-20240131-191500-BACKTEST-000-112,BUY,FLAT,0.00000000,0.06117365,1706714700000000000,2024-01-31 15:25:00+00:00,1706728500000000000,2024-01-31 19:15:00+00:00,13800000000000,43016.8,43177.81,['21.10 USD'],0.00374,-11.25 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-e9f327cf-8909-48ff-9786-8464f0f8dd78,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240201-143500-BACKTEST-000-113,O-20240202-033500-BACKTEST-000-114,BUY,FLAT,0.00000000,0.06180401,1706798100000000000,2024-02-01 14:35:00+00:00,1706844900000000000,2024-02-02 03:35:00+00:00,46800000000000,42523.45,43033.29,['21.15 USD'],0.01199,10.36 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-d0a78251-a176-4ae3-a5b9-fe4662ebb77c,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240202-062500-BACKTEST-000-115,O-20240202-075500-BACKTEST-000-116,BUY,FLAT,0.00000000,0.06090267,1706855100000000000,2024-02-02 06:25:00+00:00,1706860500000000000,2024-02-02 07:55:00+00:00,5400000000000,43203.82,43086.89,['21.02 USD'],-0.00271,-28.14 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-af884162-5ba8-4e3f-8f1a-c0fea60efc05,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240202-160000-BACKTEST-000-117,O-20240202-163000-BACKTEST-000-118,BUY,FLAT,0.00000000,0.06043323,1706889600000000000,2024-02-02 16:00:00+00:00,1706891400000000000,2024-02-02 16:30:00+00:00,1800000000000,43399.729999999996,43173.72,['20.93 USD'],-0.00521,-34.59 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-35099cba-809b-4877-b9fa-476e6fffaddc,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240202-225500-BACKTEST-000-119,O-20240203-032000-BACKTEST-000-120,BUY,FLAT,0.00000000,0.06046880,1706914500000000000,2024-02-02 22:55:00+00:00,1706930400000000000,2024-02-03 03:20:00+00:00,15900000000000,43202.590000000004,43155.009999999995,['20.89 USD'],-0.0011,-23.77 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-0cf78652-918c-45fc-90b4-bf2fe266aaf7,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240203-174000-BACKTEST-000-121,O-20240203-183000-BACKTEST-000-122,BUY,FLAT,0.00000000,0.06031248,1706982000000000000,2024-02-03 17:40:00+00:00,1706985000000000000,2024-02-03 18:30:00+00:00,3000000000000,43196.33,43116.0,['20.82 USD'],-0.00186,-25.66 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-b9510e1e-07c5-47b7-af7c-e6714b0c42a2,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240204-111000-BACKTEST-000-123,O-20240204-141500-BACKTEST-000-124,BUY,FLAT,0.00000000,0.06040878,1707045000000000000,2024-02-04 11:10:00+00:00,1707056100000000000,2024-02-04 14:15:00+00:00,11100000000000,42999.990000000005,42965.17,['20.77 USD'],-0.00081,-22.87 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-a9f0ade3-282b-4bdb-b02f-861054c5f8fe,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240205-042000-BACKTEST-000-125,O-20240205-050500-BACKTEST-000-126,BUY,FLAT,0.00000000,0.06058748,1707106800000000000,2024-02-05 04:20:00+00:00,1707109500000000000,2024-02-05 05:05:00+00:00,2700000000000,42759.87,42675.53,['20.70 USD'],-0.00197,-25.81 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-fe514018-8825-467f-884a-cbb906b9d403,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240205-072000-BACKTEST-000-127,O-20240205-150000-BACKTEST-000-128,BUY,FLAT,0.00000000,0.06021713,1707117600000000000,2024-02-05 07:20:00+00:00,1707145200000000000,2024-02-05 15:00:00+00:00,27600000000000,42894.270000000004,43035.88,['20.70 USD'],0.0033,-12.17 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-0cd9abca-36a5-4cea-9a9f-b689f5c8995a,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240206-020500-BACKTEST-000-129,O-20240206-060500-BACKTEST-000-130,BUY,FLAT,0.00000000,0.06028244,1707185100000000000,2024-02-06 02:05:00+00:00,1707199500000000000,2024-02-06 06:05:00+00:00,14400000000000,42787.23,42750.0,['20.63 USD'],-0.00087,-22.87 USD,True
BTC/USD.KRAKEN-KrakenBTCUSDResearchStrategy-000-c945fde5-c2a5-4db8-9fa4-2a5f473f0a7f,KRAKEN-BACKTEST,KrakenBTCUSDResearchStrategy-000,BTC/USD.KRAKEN,KRAKEN-001,O-20240206-080500-BACKTEST-000-131,O-20240206-104000-BACKTEST-000-132,BUY,FLAT,0.00000000,0.05992208,1707206700000000000,2024-02-06 08:05:00+00:00,1707216000000000000,2024-02-06 10:40:00+00:00,9300000000000,42930.0,42849.57,['20.56 USD'],-0.00187,-25.38 USD,True
